MS-0.25m,Normalized CAT-RMS,MS-0.5m,Normalized CAT-RMS,MS-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
19.9,0.14985,0.1,0.0718,5.5,0.19041
19.9,0.15007,0.1,0.0718,5.5,0.19041
19.9,0.15012,0.1,0.0718,5.5,0.19041
19.9,0.15036,0.1,0.0718,5.4,0.19041
19.9,0.15076,0.1,0.0718,5.4,0.19041
19.9,0.15125,0.1,0.0718,5.4,0.19041
19.9,0.15172,0.1,0.0718,5.4,0.19041
19.9,0.1522,0.1,0.0718,5.4,0.19041
19.8,0.15247,0.1,0.0718,5.4,0.19041
19.9,0.1529,0.1,0.0718,5.4,0.19041
19.9,0.15341,0.1,0.0718,5.4,0.19041
19.9,0.15374,0.1,0.0718,5.4,0.19128
19.9,0.15402,0.1,0.0718,5.4,0.19128
19.9,0.15473,0.1,0.0718,5.4,0.19128
19.9,0.15551,0.1,0.0718,5.4,0.19128
19.9,0.15589,0.1,0.0718,5.4,0.19128
19.9,0.15638,0.1,0.0718,5.3,0.19128
19.9,0.15693,0.1,0.0718,5.4,0.19128
19.9,0.15729,0.1,0.0718,5.3,0.19128
19.8,0.15748,0.1,0.0718,5.3,0.19128
19.9,0.15766,0.1,0.0718,5.3,0.19128
19.9,0.15809,0.1,0.0718,5.3,0.19128
19.9,0.15814,0.1,0.0718,5.3,0.19128
19.8,0.15834,0.1,0.0718,5.3,0.19128
19.8,0.15844,0.1,0.07188,5.3,0.19128
19.8,0.15866,0.1,0.07188,5.3,0.19128
19.9,0.15879,0.1,0.07188,5.3,0.19128
19.9,0.15895,0.1,0.07188,5.3,0.19128
19.8,0.15905,0.1,0.07188,5.3,0.19128
19.9,0.15905,0.1,0.07189,5.3,0.19128
19.9,0.1591,0.1,0.07189,5.3,0.19128
19.8,0.15917,0.1,0.07193,5.3,0.19128
19.8,0.15934,0.1,0.07193,5.2,0.19128
19.8,0.15944,0.1,0.07215,5.2,0.19128
19.8,0.15958,0.1,0.07215,5.2,0.19128
19.8,0.15966,0.1,0.07215,5.2,0.19128
19.8,0.15971,0.1,0.07222,5.2,0.19128
19.9,0.15979,0.1,0.07236,5.2,0.19128
19.8,0.15991,0.1,0.07239,5.2,0.19128
19.8,0.16011,0.1,0.0724,5.2,0.19128
19.8,0.1603,0.1,0.07249,5.2,0.19128
19.8,0.16062,0.1,0.07275,5.2,0.19128
19.8,0.16069,0.1,0.07298,5.2,0.19128
19.8,0.16086,0.1,0.07313,5.2,0.19128
19.8,0.16087,0.1,0.07313,5.2,0.19128
19.8,0.16092,0.1,0.07321,5.2,0.19128
19.8,0.16092,0.1,0.07331,5.2,0.19128
19.8,0.16092,0.1,0.07331,5.1,0.19128
19.8,0.16092,0.1,0.07339,5.1,0.19128
19.8,0.161,0.1,0.0737,5.1,0.19128
19.8,0.16125,0.1,0.07381,5.1,0.19128
19.9,0.16136,0.1,0.07385,5.1,0.19128
19.8,0.16136,0.1,0.07428,5.1,0.19128
19.8,0.16142,0.1,0.07459,5.1,0.19128
19.8,0.16146,0.1,0.07469,5.1,0.19128
19.8,0.16147,0.1,0.07477,5.1,0.19128
19.8,0.16159,0.1,0.07492,5.1,0.19128
19.8,0.16162,0.1,0.07508,5.1,0.19128
19.8,0.16188,0.1,0.0752,5.1,0.19128
19.8,0.16207,0.1,0.07535,5.1,0.19128
19.8,0.16207,0.1,0.0754,5.1,0.19128
19.8,0.16216,0.1,0.07541,5.1,0.19128
19.7,0.1624,0.1,0.07553,5.1,0.19128
19.8,0.16251,0.1,0.07586,5.1,0.19128
19.8,0.16261,0.1,0.07625,5.1,0.19128
19.8,0.16271,0.1,0.0766,5,0.19128
19.7,0.16273,0.1,0.0768,5.1,0.19157
19.8,0.16273,0.1,0.07701,5,0.19157
19.8,0.1628,0.1,0.07708,5,0.19157
19.8,0.1628,0.1,0.07723,5,0.19157
19.8,0.1628,0.1,0.07728,5,0.19157
19.7,0.16282,0.1,0.07746,5,0.19157
19.8,0.16282,0.1,0.07752,5,0.19157
19.8,0.16283,0.1,0.07755,5,0.19157
19.7,0.16283,0.1,0.07756,5,0.19157
19.8,0.16296,0.1,0.0777,5,0.19157
19.7,0.16296,0.1,0.0777,5,0.19157
19.7,0.16296,0.1,0.07781,4.8,0.19157
19.7,0.16296,0.1,0.07781,4.9,0.19157
19.7,0.16296,0.1,0.07782,4.8,0.19157
19.7,0.16296,0.1,0.07785,4.8,0.19157
19.8,0.16296,0.1,0.07785,4.8,0.19157
19.7,0.16296,0.1,0.07785,4.8,0.19157
19.7,0.16304,0.1,0.07787,4.7,0.19157
19.7,0.16304,0.1,0.07791,4.6,0.19157
19.7,0.16304,0.1,0.07805,4.6,0.19183
19.7,0.16304,0.1,0.07805,4.5,0.19183
19.8,0.16318,0.1,0.07805,4.5,0.19183
19.7,0.16321,0.1,0.07805,4.4,0.19183
19.7,0.16321,0.1,0.07805,4.5,0.19183
19.7,0.16321,0.1,0.07805,4.4,0.19183
19.7,0.16321,0.1,0.07805,4.4,0.19183
19.7,0.16322,0.1,0.07805,4.3,0.19183
19.7,0.16322,0.1,0.07805,4.3,0.19183
19.7,0.16322,0.1,0.07805,4.2,0.19197
19.7,0.16322,0.1,0.07805,4.2,0.19197
19.7,0.16322,0.1,0.07805,4.2,0.19295
19.7,0.16324,0.1,0.07805,4.2,0.19295
19.7,0.16324,0.1,0.07805,4.1,0.19295
19.7,0.16324,0.1,0.07805,4.1,0.19295
19.7,0.16324,0.1,0.07805,4.1,0.19295
19.7,0.16324,0.1,0.07805,4,0.19295
19.7,0.16324,0.1,0.07805,4.1,0.19295
19.7,0.16324,0.1,0.07805,4.1,0.19376
19.7,0.16324,0.1,0.07805,4,0.19376
19.6,0.16324,0.1,0.07805,3.9,0.19376
19.7,0.16324,0.1,0.07805,3.9,0.19416
19.7,0.16329,0.1,0.07805,4,0.19416
19.7,0.16339,0.1,0.07805,3.9,0.19416
19.6,0.16353,0.1,0.07805,3.9,0.19416
19.7,0.16397,0.1,0.07805,3.8,0.19432
19.7,0.1641,0.1,0.07805,3.8,0.19445
19.7,0.16429,0.1,0.07805,3.8,0.19452
19.7,0.16454,0.1,0.07805,3.7,0.19495
19.7,0.16487,0.1,0.07805,3.7,0.19578
19.7,0.16522,0.1,0.07805,3.8,0.19595
19.7,0.16537,0.1,0.07805,3.7,0.19681
19.7,0.1656,0.1,0.07805,3.7,0.19681
19.7,0.16569,0.1,0.07805,3.7,0.19717
19.6,0.16614,0.1,0.07805,3.6,0.19735
19.7,0.16632,0.1,0.07805,3.6,0.19784
19.7,0.16636,0.1,0.07805,3.5,0.19784
19.7,0.16661,0.1,0.07805,3.5,0.19788
19.6,0.16671,0.1,0.07805,3.4,0.19877
19.7,0.16685,0.1,0.07811,3.5,0.19877
19.6,0.16685,0.1,0.07811,3.5,0.19877
19.6,0.16698,0.1,0.07811,3.4,0.19877
19.7,0.16703,0.1,0.07813,3.4,0.19963
19.6,0.16703,0.1,0.07813,3.4,0.19963
19.7,0.16703,0.1,0.07813,3.3,0.19963
19.7,0.16703,0.1,0.07813,3.3,0.19963
19.7,0.16703,0.1,0.07818,3.4,0.19963
19.6,0.16703,0.1,0.07818,3.3,0.20061
19.6,0.16711,0.1,0.07818,3.2,0.20061
19.6,0.16711,0.1,0.07818,3.3,0.20061
19.6,0.16711,0.1,0.07818,3.2,0.20061
19.6,0.16711,0.1,0.07818,3.2,0.20061
19.7,0.16711,0.1,0.07818,3.2,0.20061
19.6,0.16715,0.1,0.07818,3.2,0.20061
19.6,0.16715,0.1,0.07823,3.1,0.20061
19.6,0.16715,0.1,0.07836,3.1,0.20061
19.6,0.16715,0.1,0.07839,3.1,0.20061
19.6,0.16715,0.1,0.07839,3,0.20061
19.6,0.16724,0.1,0.07839,3.1,0.20061
19.7,0.16729,0.1,0.07839,3,0.20061
19.6,0.16732,0.1,0.07842,3,0.20061
19.6,0.16732,0.1,0.07842,3,0.20061
19.6,0.16732,0.1,0.07842,3,0.20061
19.6,0.16732,0.1,0.07842,2.9,0.20061
19.6,0.16732,0.1,0.07842,3,0.20061
19.6,0.16732,0.1,0.07842,2.9,0.20061
19.6,0.16732,0.1,0.07842,2.9,0.20072
19.6,0.16734,0.1,0.07842,2.8,0.20072
19.6,0.16747,0.1,0.07842,2.9,0.20072
19.6,0.16769,0.1,0.07842,2.9,0.20072
19.6,0.1677,0.1,0.07842,2.8,0.20072
19.6,0.1677,0.1,0.07842,2.8,0.20072
19.6,0.16773,0.1,0.07842,2.8,0.20072
19.6,0.16773,0.1,0.07848,2.8,0.20072
19.6,0.16773,0.1,0.07848,2.7,0.20072
19.6,0.16773,0.1,0.07848,2.8,0.20072
19.6,0.16773,0.1,0.07848,2.7,0.20072
19.6,0.16773,0.1,0.07848,2.7,0.20072
19.6,0.16779,0.1,0.07851,2.7,0.20072
19.6,0.16811,0.1,0.07856,2.7,0.20072
19.6,0.16817,0.1,0.07856,2.7,0.20072
19.5,0.16817,0.1,0.07856,2.6,0.20072
19.6,0.16817,0.1,0.07856,2.6,0.20072
19.6,0.16821,0.1,0.07856,2.6,0.20072
19.6,0.16821,0.1,0.07856,2.6,0.20072
19.5,0.16821,0.1,0.07857,2.6,0.20072
19.6,0.16835,0.1,0.07863,2.6,0.20072
19.6,0.16835,0.1,0.07867,2.5,0.20072
19.5,0.16835,0.1,0.07876,2.5,0.20072
19.5,0.16841,0.1,0.07879,2.5,0.20072
19.5,0.16841,0.1,0.07891,2.6,0.20072
19.6,0.16848,0.1,0.07899,2.5,0.20072
19.6,0.16848,0.1,0.079,2.5,0.20076
19.6,0.16848,0.1,0.07917,2.5,0.20076
19.5,0.16855,0.1,0.07924,2.4,0.20076
19.6,0.16855,0.1,0.07928,2.5,0.20076
19.5,0.1686,0.1,0.07943,2.4,0.20126
19.6,0.1686,0.1,0.07947,2.4,0.20126
19.5,0.1686,0.1,0.07966,2.4,0.20126
19.5,0.16868,0.1,0.07973,2.4,0.20126
19.5,0.16868,0.1,0.07974,2.4,0.20126
19.5,0.16878,0.1,0.07977,2.3,0.20126
19.5,0.16878,0.1,0.0798,2.3,0.20126
19.5,0.16888,0.1,0.0798,2.3,0.20126
19.5,0.16893,0.1,0.07993,2.3,0.20126
19.5,0.16893,0.1,0.08008,2.3,0.20126
19.5,0.16898,0.1,0.08011,2.3,0.20126
19.5,0.16898,0.1,0.08017,2.3,0.20126
19.5,0.16898,0.1,0.0802,2.2,0.20126
19.5,0.16898,0.1,0.08022,2.3,0.20126
19.5,0.16922,0.1,0.08035,2.2,0.20126
19.5,0.16922,0.1,0.0805,2.2,0.20126
19.5,0.16922,0.1,0.08055,2.2,0.20126
19.6,0.16929,0.1,0.08059,2.2,0.20126
19.4,0.16929,0.1,0.08131,2.2,0.20126
19.5,0.16951,0.1,0.08159,2.2,0.20126
19.5,0.16952,0.1,0.08167,2.1,0.20126
19.5,0.16962,0.1,0.08178,2.2,0.20126
19.5,0.16963,0.1,0.08178,2.1,0.20126
19.5,0.16996,0.1,0.08178,2.2,0.20126
19.5,0.17045,0.1,0.08179,2.1,0.20126
19.5,0.17045,0.1,0.08179,2.1,0.20126
19.5,0.17049,0.1,0.0818,2.1,0.20126
19.5,0.17051,0.1,0.08182,2.1,0.20126
19.5,0.17051,0.1,0.08189,2.1,0.20126
19.5,0.17067,0.1,0.0819,2,0.20126
19.5,0.17068,0.1,0.082,2,0.20126
19.5,0.17071,0.1,0.082,2,0.20126
19.4,0.17074,0.1,0.08203,2.1,0.20126
19.5,0.17085,0.1,0.08203,2,0.20126
19.5,0.17088,0.1,0.08203,2,0.20126
19.4,0.17094,0.1,0.08204,2,0.20126
19.5,0.17095,0.1,0.08204,2,0.20126
19.4,0.17098,0.1,0.08209,2,0.20126
19.4,0.17102,0.1,0.08209,1.9,0.20129
19.4,0.17102,0.1,0.0821,2,0.20129
19.5,0.17109,0.1,0.08213,2,0.20129
19.4,0.1711,0.1,0.08214,1.9,0.20174
19.5,0.1711,0.1,0.08216,1.9,0.20174
19.4,0.1711,0.1,0.08217,1.9,0.20174
19.5,0.1711,0.1,0.08217,1.9,0.20174
19.4,0.1711,0.1,0.08217,1.9,0.20174
19.4,0.1711,0.1,0.08217,1.9,0.20174
19.4,0.1711,0.1,0.08217,1.9,0.20174
19.4,0.1711,0.1,0.08217,1.9,0.20187
19.4,0.1711,0.1,0.08217,1.8,0.20187
19.4,0.17112,0.1,0.08217,1.8,0.20187
19.5,0.17112,0.1,0.08217,1.8,0.20187
19.4,0.17115,0.1,0.08217,1.8,0.20206
19.4,0.17116,0.1,0.08217,1.8,0.20206
19.4,0.17116,0.1,0.08217,1.8,0.20206
19.4,0.1712,0.1,0.08217,1.8,0.20206
19.4,0.17126,0.1,0.08217,1.8,0.20206
19.4,0.17126,0.1,0.08217,1.8,0.20206
19.4,0.17126,0.1,0.08217,1.8,0.20206
19.4,0.17126,0.1,0.08217,1.8,0.20206
19.4,0.17126,0.1,0.08217,1.8,0.20206
19.4,0.17126,0.1,0.08217,1.8,0.20206
19.4,0.17126,0.1,0.08217,1.7,0.20206
19.4,0.17126,0.1,0.08217,1.7,0.20206
19.4,0.17126,0.1,0.08217,1.7,0.20206
19.4,0.17129,0.1,0.08217,1.7,0.20206
19.4,0.17129,0.1,0.08218,1.7,0.20206
19.4,0.17129,0.1,0.08218,1.7,0.20206
19.4,0.17129,0.1,0.08218,1.7,0.20206
19.4,0.17135,0.1,0.08218,1.7,0.20206
19.4,0.17135,0.1,0.08218,1.6,0.20206
19.4,0.1716,0.1,0.08218,1.7,0.20206
19.3,0.17161,0.1,0.08219,1.7,0.20206
19.4,0.17161,0.1,0.08219,1.6,0.20206
19.3,0.17161,0.1,0.08224,1.6,0.20206
19.4,0.17161,0.1,0.08225,1.6,0.20206
19.4,0.1717,0.1,0.08235,1.6,0.20206
19.4,0.1717,0.1,0.08235,1.6,0.20206
19.4,0.17175,0.1,0.08235,1.6,0.20206
19.4,0.17175,0.1,0.08235,1.6,0.20206
19.4,0.17175,0.1,0.08235,1.6,0.20206
19.4,0.17192,0.1,0.08235,1.6,0.20206
19.3,0.17196,0.1,0.08235,1.5,0.20206
19.3,0.17196,0.1,0.08235,1.6,0.20206
19.4,0.17197,0.1,0.08238,1.6,0.20206
19.4,0.17197,0.1,0.08238,1.6,0.20223
19.3,0.17197,0.1,0.08238,1.6,0.20223
19.3,0.17197,0.1,0.08238,1.5,0.20223
19.3,0.17197,0.1,0.08238,1.5,0.20223
19.3,0.17197,0.1,0.08238,1.5,0.20223
19.3,0.17197,0.1,0.08238,1.5,0.20279
19.3,0.17197,0.1,0.08238,1.5,0.20279
19.3,0.17198,0.1,0.08238,1.5,0.20279
19.3,0.172,0.1,0.08238,1.5,0.20279
19.3,0.172,0.1,0.08238,1.5,0.20279
19.3,0.172,0.1,0.08238,1.5,0.20279
19.3,0.172,0.1,0.08238,1.4,0.20279
19.3,0.172,0.1,0.08238,1.5,0.20305
19.3,0.17208,0.1,0.08238,1.5,0.20305
19.3,0.17209,0.1,0.08238,1.4,0.20305
19.3,0.17209,0.1,0.08238,1.4,0.20305
19.3,0.17211,0.1,0.08238,1.4,0.20305
19.3,0.17211,0.1,0.08238,1.4,0.20305
19.3,0.17211,0.1,0.08238,1.4,0.20305
19.3,0.17211,0.1,0.08238,1.4,0.20305
19.3,0.17211,0.1,0.08238,1.4,0.20305
19.3,0.17223,0.1,0.08238,1.4,0.20305
19.3,0.17223,0.1,0.08243,1.4,0.20305
19.3,0.17226,0.1,0.08243,1.4,0.20305
19.3,0.17226,0.1,0.08243,1.4,0.20305
19.2,0.17226,0.1,0.08243,1.4,0.20305
19.3,0.17226,0.1,0.08243,1.3,0.20305
19.3,0.17226,0.1,0.08245,1.4,0.20305
19.3,0.17239,0.1,0.08245,1.3,0.20305
19.3,0.17239,0.1,0.08245,1.4,0.20305
19.3,0.17242,0.1,0.08245,1.3,0.20305
19.3,0.17275,0.1,0.08245,1.3,0.20305
19.3,0.17295,0.1,0.08245,1.3,0.204
19.3,0.17295,0.1,0.08245,1.3,0.204
19.2,0.17316,0.1,0.08245,1.3,0.204
19.3,0.17322,0.1,0.08245,1.3,0.204
19.2,0.17352,0.1,0.08245,1.3,0.204
19.3,0.17354,0.1,0.08245,1.3,0.204
19.3,0.17354,0.1,0.08245,1.3,0.204
19.3,0.17354,0.1,0.08245,1.3,0.204
19.3,0.17354,0.1,0.08245,1.3,0.204
19.2,0.17358,0.1,0.08245,1.3,0.20424
19.3,0.17358,0.1,0.08245,1.3,0.20424
19.3,0.17362,0.1,0.08245,1.3,0.20424
19.3,0.17362,0.1,0.08245,1.3,0.20471
19.3,0.17364,0.1,0.08248,1.3,0.20489
19.2,0.17364,0.1,0.08248,1.3,0.20489
19.3,0.17364,0.1,0.08248,1.3,0.20489
19.2,0.17364,0.1,0.08248,1.2,0.20521
19.2,0.17364,0.1,0.08248,1.3,0.20554
19.3,0.17364,0.1,0.08248,1.3,0.20554
19.3,0.17369,0.1,0.08255,1.2,0.20554
19.3,0.17369,0.1,0.08255,1.2,0.20554
19.3,0.17369,0.1,0.08255,1.2,0.20554
19.2,0.17369,0.1,0.08255,1.2,0.20554
19.3,0.17369,0.1,0.08255,1.2,0.20554
19.2,0.17369,0.1,0.08255,1.2,0.20653
19.3,0.17369,0.1,0.08255,1.2,0.20653
19.2,0.17369,0.1,0.08255,1.2,0.20653
19.3,0.17369,0.1,0.08255,1.2,0.20653
19.2,0.17369,0.1,0.08255,1.2,0.20696
19.2,0.17392,0.1,0.08255,1.2,0.20696
19.2,0.17392,0.1,0.08255,1.2,0.20696
19.2,0.17392,0.1,0.08255,1.2,0.20696
19.2,0.17392,0.1,0.08255,1.2,0.20696
19.2,0.17396,0.1,0.08255,1.2,0.20696
19.3,0.17398,0.1,0.08255,1.2,0.20696
19.2,0.17398,0.1,0.08255,1.2,0.20696
19.2,0.17398,0.1,0.08255,1.1,0.20696
19.2,0.17398,0.1,0.08255,1.1,0.20696
19.2,0.174,0.1,0.08255,1.1,0.20696
19.2,0.174,0.1,0.08255,1.1,0.20696
19.2,0.174,0.1,0.08255,1.1,0.20696
19.2,0.174,0.1,0.08255,1.1,0.20696
19.2,0.17403,0.1,0.08255,1.1,0.20696
19.2,0.17403,0.1,0.08256,1.1,0.20696
19.2,0.17403,0.1,0.08256,1.1,0.20696
19.2,0.17403,0.1,0.08256,1.1,0.20696
19.2,0.17408,0.1,0.08256,1.1,0.20696
19.2,0.17414,0.1,0.08256,1.1,0.20696
19.2,0.17439,0.1,0.08256,1.1,0.20696
19.2,0.17486,0.1,0.08257,1.1,0.20696
19.2,0.17556,0.1,0.08257,1.1,0.20696
19.2,0.17678,0.1,0.08257,1.1,0.20696
19.2,0.17831,0.1,0.0826,1.1,0.20696
19.2,0.18031,0.1,0.08264,1.1,0.20696
19.2,0.18248,0.1,0.08264,1,0.20696
19.2,0.1844,0.1,0.08265,1.1,0.20696
19.2,0.18652,0.1,0.08274,1,0.20696
19.2,0.18848,0.1,0.08276,1,0.20696
19.2,0.19014,0.1,0.08283,1,0.20696
19.1,0.19179,0.1,0.08283,1,0.20696
19.2,0.19302,0.1,0.08288,1,0.20696
19.2,0.19426,0.1,0.08313,1,0.20696
19.2,0.19534,0.1,0.08326,1,0.20696
19.2,0.19672,0.1,0.08337,1,0.20696
19.1,0.19812,0.1,0.08351,1,0.20696
19.2,0.19906,0.1,0.08368,1,0.20696
19.1,0.20009,0.1,0.08394,1,0.20696
19.2,0.2015,0.1,0.0843,1,0.20696
19.1,0.20227,0.1,0.0846,1,0.20696
19.1,0.20298,0.1,0.08483,1,0.20696
19.1,0.20358,0.1,0.08507,1,0.20696
19.1,0.2041,0.1,0.08535,1,0.20696
19.1,0.2044,0.1,0.08547,1,0.20696
19.1,0.20451,0.1,0.08575,0.9,0.20696
19.2,0.20458,0.1,0.08595,0.9,0.20696
19.1,0.20464,0.1,0.08614,1,0.20696
19.1,0.20466,0.1,0.08626,1,0.20696
19.1,0.20479,0.1,0.08631,0.9,0.20696
19.1,0.20481,0.1,0.08643,0.9,0.20696
19.1,0.20481,0.1,0.08651,0.9,0.20696
19.1,0.20481,0.1,0.08652,0.9,0.20696
19.1,0.20481,0.1,0.08652,0.9,0.20696
19.2,0.20481,0.1,0.08652,0.9,0.20696
19.1,0.20481,0.1,0.08652,0.9,0.20696
19.1,0.20481,0.1,0.08652,0.9,0.20696
19.1,0.20481,0.1,0.08652,0.9,0.20696
19.1,0.20481,0.1,0.08652,0.9,0.20696
19.1,0.20481,0.1,0.08652,0.9,0.20696
19.1,0.20484,0.1,0.08652,0.9,0.20696
19.1,0.20486,0.1,0.08652,0.9,0.20696
19,0.20486,0.1,0.08652,0.9,0.20696
19.1,0.20486,0.1,0.08652,0.9,0.20696
19.1,0.20486,0.1,0.08652,0.9,0.20696
19.1,0.20486,0.1,0.08652,0.9,0.20696
19.1,0.20486,0.1,0.08657,0.9,0.20696
19.1,0.20488,0.1,0.08663,0.9,0.20696
19.1,0.20501,0.1,0.08668,0.9,0.20696
19.1,0.20502,0.1,0.08675,0.9,0.20696
19.1,0.20507,0.1,0.08677,0.9,0.20696
19.1,0.20517,0.1,0.08691,0.9,0.20696
19.1,0.2055,0.1,0.08707,0.9,0.20696
19.1,0.20592,0.1,0.08711,0.9,0.20696
19.1,0.20623,0.1,0.08727,0.9,0.20696
19.1,0.20629,0.1,0.08736,0.9,0.20696
19.1,0.20632,0.1,0.0875,0.9,0.20696
19,0.2064,0.1,0.08785,0.8,0.20696
19,0.20645,0.1,0.08817,0.8,0.20696
19,0.20645,0.1,0.08877,0.8,0.20696
19.1,0.20645,0.1,0.08963,0.8,0.20696
19.1,0.20651,0.1,0.09066,0.8,0.20696
19,0.20651,0.1,0.09149,0.8,0.20696
19,0.20657,0.1,0.0924,0.8,0.20696
19,0.20658,0.1,0.0933,0.8,0.20696
19.1,0.20661,0.1,0.09403,0.8,0.20696
19,0.2068,0.1,0.09476,0.8,0.20696
19,0.20681,0.1,0.09541,0.8,0.20696
19,0.20697,0.1,0.09592,0.8,0.20696
19,0.20711,0.1,0.0964,0.8,0.20696
19,0.20738,0.1,0.09691,0.8,0.20696
19.1,0.20738,0.1,0.09726,0.8,0.20696
19,0.20749,0.1,0.09755,0.8,0.20696
19.1,0.20749,0.1,0.09775,0.8,0.20696
19,0.20771,0.1,0.09788,0.8,0.20696
19,0.20827,0.1,0.09806,0.8,0.20696
19,0.20863,0.1,0.09836,0.8,0.20696
19.1,0.20922,0.1,0.09888,0.8,0.20696
19,0.20948,0.1,0.09911,0.8,0.20696
19,0.20999,0.1,0.09954,0.8,0.20696
19,0.21066,0.1,0.09997,0.8,0.20717
19,0.21159,0.1,0.10016,0.8,0.20815
19,0.212,0.1,0.1007,0.8,0.20815
19,0.21252,0.1,0.10101,0.8,0.20815
19,0.21276,0.1,0.10179,0.7,0.20815
19,0.21336,0.1,0.1027,0.7,0.20815
19,0.21348,0.1,0.10332,0.7,0.20815
18.9,0.21362,0.1,0.10348,0.7,0.20815
18.9,0.21396,0.1,0.10397,0.7,0.20821
19,0.21399,0.1,0.10433,0.7,0.20821
19,0.21424,0.1,0.10494,0.7,0.20825
19,0.21435,0.1,0.1051,0.7,0.20825
19,0.21438,0.1,0.10515,0.7,0.20825
19,0.21442,0.1,0.10518,0.7,0.20828
18.9,0.21447,0.1,0.10525,0.7,0.20828
19,0.21454,0.1,0.10526,0.7,0.20828
19,0.21454,0.1,0.10533,0.7,0.20828
19,0.21457,0.1,0.10533,0.7,0.20828
19,0.21465,0.1,0.10536,0.7,0.20828
19,0.21465,0.1,0.10536,0.7,0.20828
19,0.21465,0.1,0.10536,0.7,0.20828
18.9,0.21469,0.1,0.10536,0.7,0.20828
19,0.21469,0.1,0.10536,0.7,0.20828
19,0.21484,0.1,0.10536,0.7,0.20828
19,0.21486,0.1,0.10536,0.7,0.20828
18.9,0.21513,0.1,0.10536,0.7,0.20828
18.9,0.21524,0.1,0.10536,0.7,0.20828
18.9,0.21526,0.1,0.10536,0.7,0.20828
19,0.21526,0.1,0.10536,0.7,0.20828
19,0.21526,0.1,0.10536,0.7,0.20828
18.9,0.21527,0.1,0.10536,0.7,0.20828
18.9,0.21527,0.1,0.10539,0.7,0.20828
18.9,0.21527,0.1,0.10539,0.7,0.20828
19,0.21527,0.1,0.10539,0.7,0.20828
18.9,0.21538,0.1,0.10539,0.7,0.20828
18.9,0.21538,0.1,0.10539,0.7,0.20828
18.9,0.21538,0.1,0.10539,0.7,0.20828
18.9,0.21545,0.1,0.10539,0.7,0.20828
18.9,0.2155,0.1,0.10539,0.7,0.20828
18.9,0.21555,0.1,0.10539,0.6,0.20828
18.9,0.21556,0.1,0.10539,0.6,0.20828
18.9,0.2156,0.1,0.10539,0.7,0.20828
18.9,0.21572,0.1,0.10539,0.6,0.20828
18.9,0.21573,0.1,0.10539,0.6,0.20828
18.9,0.21576,0.1,0.10539,0.6,0.20828
18.9,0.21596,0.1,0.10539,0.6,0.20828
18.9,0.21596,0.1,0.10539,0.6,0.20828
18.9,0.21612,0.1,0.10539,0.6,0.20828
18.9,0.2165,0.1,0.10539,0.6,0.20828
18.9,0.21665,0.1,0.10539,0.6,0.20828
18.9,0.21671,0.1,0.10539,0.6,0.20828
18.9,0.21671,0.1,0.10562,0.6,0.20828
18.9,0.21676,0.1,0.10566,0.6,0.20828
18.9,0.21686,0.1,0.10604,0.6,0.20828
18.9,0.21688,0.1,0.10676,0.6,0.20828
18.9,0.21688,0.1,0.10783,0.6,0.20828
18.9,0.21694,0.1,0.10846,0.6,0.20828
18.9,0.21694,0.1,0.10979,0.6,0.20828
18.9,0.21696,0.1,0.113,0.6,0.20911
18.9,0.217,0.1,0.11645,0.6,0.2097
18.9,0.21706,0.1,0.11786,0.6,0.2097
18.9,0.21729,0.1,0.11877,0.6,0.2097
18.9,0.21769,0.1,0.12035,0.6,0.2097
18.8,0.2184,0.1,0.12227,0.6,0.2097
18.9,0.21903,0.1,0.12268,0.6,0.20984
18.9,0.21969,0.1,0.12386,0.6,0.20986
18.8,0.22077,0.1,0.12498,0.6,0.21003
18.8,0.2215,0.1,0.1253,0.6,0.21003
18.9,0.22231,0.1,0.12559,0.6,0.21003
18.8,0.22297,0.1,0.12683,0.6,0.21022
18.9,0.22384,0.1,0.12836,0.6,0.21022
18.9,0.22516,0.1,0.12909,0.6,0.21022
18.8,0.22541,0.1,0.12946,0.6,0.21022
18.8,0.22631,0.1,0.12967,0.6,0.21022
18.9,0.22652,0.1,0.12972,0.6,0.21022
18.8,0.22656,0.1,0.1298,0.6,0.21022
18.8,0.22662,0.1,0.12982,0.6,0.21022
18.8,0.22677,0.1,0.12982,0.6,0.21022
18.8,0.22677,0.1,0.12982,0.6,0.21022
18.8,0.22683,0.1,0.13002,0.6,0.21022
18.8,0.22693,0.1,0.13004,0.6,0.21022
18.8,0.22703,0.1,0.13009,0.6,0.21022
18.8,0.22703,0.1,0.13016,0.5,0.21022
18.8,0.22714,0.1,0.13016,0.5,0.21022
18.9,0.22714,0.1,0.1302,0.6,0.21022
18.8,0.22715,0.1,0.13051,0.6,0.21022
18.8,0.22726,0.1,0.13051,0.5,0.21022
18.8,0.22726,0.1,0.13051,0.5,0.21022
18.8,0.22726,0.1,0.13052,0.5,0.21022
18.8,0.22729,0.1,0.13056,0.5,0.21022
18.8,0.22729,0.1,0.13065,0.5,0.21022
18.8,0.22729,0.1,0.13067,0.5,0.21022
18.8,0.22729,0.1,0.13084,0.5,0.21022
18.8,0.22729,0.1,0.13109,0.5,0.21022
18.8,0.22729,0.1,0.13111,0.5,0.21042
18.8,0.22729,0.1,0.13151,0.5,0.21042
18.9,0.22729,0.1,0.13173,0.5,0.21042
