PWP-0.25m,Normalized CAT-RMS,PVP-0.50m,Normalized CAT-RMS,PVP-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
0.15704,0,0.14105,0,0.12984,0
0.15728,0,0.14082,0,0.12968,0
0.15741,0,0.14104,0,0.12985,0
0.15733,0,0.14115,0,0.13007,0
0.15717,0,0.14082,0,0.12983,0
0.15727,0,0.14075,0,0.12975,0
0.15734,0,0.14099,0,0.12969,0
0.15732,0,0.14134,0,0.12931,0
0.15733,0,0.1406,0,0.12962,0
0.15714,0,0.14073,0,0.12954,0
0.15716,0,0.1407,0,0.12929,0
0.1571,0,0.14023,0,0.12919,0
0.1571,0,0.14047,0,0.12957,0
0.15714,0,0.14074,0,0.12969,0
0.1571,0,0.1404,0,0.12949,0
0.15729,0,0.14025,0,0.12998,0
0.15705,0,0.14065,0,0.13006,0
0.15683,0,0.14077,0,0.12979,0
0.15699,0,0.14044,0,0.12999,0
0.15725,0,0.14038,0,0.13007,0
0.15691,0,0.14014,0,0.13006,0
0.15699,0,0.14048,0,0.13028,0
0.15711,0,0.14059,0,0.13019,0
0.15693,0,0.1403,0,0.13047,0
0.15694,0,0.14011,0,0.1305,0
0.1574,0,0.14026,0,0.12991,0
0.15729,0,0.14077,0,0.12994,0
0.15704,0,0.14075,0,0.12991,0
0.15715,0,0.14083,0,0.13026,0
0.15727,0,0.14055,0,0.1301,0
0.15731,0,0.14031,0,0.13022,0
0.15733,0,0.14079,0,0.13007,0
0.15717,0,0.14078,0,0.13007,0
0.15721,0,0.14089,0,0.13008,0
0.15739,0,0.14101,0,0.13005,0
0.15726,0,0.14122,0,0.13033,0
0.15714,0,0.14047,0,0.13013,0
0.15733,0,0.14056,0,0.13025,0
0.1571,0,0.14114,0,0.13046,0
0.15739,0,0.14109,0,0.13026,0
0.15738,0,0.14112,0,0.13042,0
0.15735,0,0.1414,0,0.13017,0
0.15764,0,0.14126,0,0.13003,0
0.15717,0,0.14071,0,0.13012,0
0.15761,0,0.14172,0,0.12997,0
0.15748,0,0.14107,0,0.13036,0
0.15721,0,0.14074,0,0.13071,0
0.15756,0,0.14099,0,0.13051,0
0.1578,0,0.14077,0,0.13017,0
0.15784,0,0.14096,0,0.13075,0
0.15783,0,0.14144,0,0.13081,0
0.15776,0,0.14103,0,0.13041,0
0.1576,0,0.14072,0,0.13049,0
0.15778,0,0.14101,0,0.13056,0
0.15785,0,0.14082,0,0.1302,0
0.15788,0,0.14035,0,0.13043,0
0.15818,0,0.14111,0,0.1307,0
0.15818,0,0.14145,0,0.13076,0
0.15788,0,0.14111,0,0.13072,0
0.15782,0,0.14083,0,0.13061,0
0.15756,0,0.1413,0,0.13093,0
0.15787,0,0.14126,0,0.13059,0
0.15768,0,0.1408,0,0.13065,0
0.15776,0,0.14136,0,0.13094,0
0.15792,0,0.14167,0,0.13073,0
0.15787,0,0.14142,0,0.13059,0
0.1579,0,0.14134,0,0.13053,0
0.1578,0,0.14118,0,0.13076,0
0.15774,0,0.14172,0,0.13074,0
0.15753,0,0.14162,0,0.13074,0
0.15764,0,0.14189,0,0.13119,0
0.1579,0,0.14268,0,0.13084,0
0.15806,0,0.14226,0,0.13073,0
0.15793,0,0.14202,0,0.13107,0
0.158,0,0.14192,0,0.13064,0
0.15809,0,0.14219,0,0.13088,0
0.15773,0,0.14193,0,0.13121,0
0.15789,0,0.1418,0,0.13092,0
0.15796,0,0.1422,0,0.13155,0
0.1578,0,0.14246,0,0.13148,0
0.15744,0,0.14166,0,0.13096,0
0.15767,0,0.1422,0,0.13085,0
0.15814,0,0.14242,0,0.13102,0
0.15826,0,0.14179,0,0.13097,0
0.1585,0,0.14211,0,0.13077,0
0.15839,0,0.14215,0,0.13122,0
0.15838,0,0.14177,0,0.13121,0
0.15841,0,0.14207,0,0.13115,0
0.15848,0,0.14206,0,0.13134,0
0.15877,0,0.14157,0,0.13063,0
0.15871,0,0.14202,0,0.13094,0
0.1587,0,0.14185,0,0.13139,0
0.15867,0,0.14169,0,0.13094,0
0.15835,0,0.1421,0,0.13119,0
0.15845,0,0.1421,0,0.13116,0
0.15833,0,0.14189,0,0.13109,0
0.15841,0,0.14265,0,0.13158,0
0.15817,0,0.14219,0,0.13129,0
0.15805,0,0.14194,0,0.13169,0
0.15809,0,0.14273,0,0.13166,0
0.15821,0,0.14245,0,0.13155,0
0.15846,0,0.14238,0,0.13165,0
0.15835,0,0.1425,0,0.1319,0
0.1586,0,0.14262,0,0.13138,0
0.1584,0,0.14262,0,0.13172,0
0.1585,0,0.1425,0,0.13153,0
0.15822,0,0.14292,0,0.13153,0
0.15817,0,0.14241,0,0.13155,0
0.15847,0,0.14236,0,0.13195,0
0.1586,0,0.14263,0,0.13174,0
0.15843,0,0.14319,0,0.13207,0
0.1583,0,0.14267,0,0.13182,0
0.15845,0,0.14254,0,0.13188,0
0.15861,0,0.14274,0,0.13184,0
0.1584,0,0.1433,0,0.13186,0
0.15821,0,0.14339,0,0.13192,0
0.15849,0,0.14324,0,0.13191,0
0.15885,0,0.14291,0,0.13188,0
0.15853,0,0.14272,0,0.13147,0
0.15897,0,0.14295,0,0.13177,0
0.15875,0,0.14318,0,0.13185,0
0.15898,0,0.1431,0,0.13181,0
0.15898,0,0.14309,0,0.13221,0
0.15905,0,0.14278,0,0.13242,0
0.15856,0,0.14322,0,0.132,0
0.1586,0,0.14352,0,0.13206,0
0.15879,0,0.14355,0,0.13207,0
0.15906,0,0.14365,0,0.13193,0
0.15882,0,0.14321,0,0.13222,0
0.1587,0,0.14289,0,0.13205,0
0.15899,0,0.14302,0,0.13203,0
0.15867,0,0.14272,0,0.1322,0
0.159,0,0.14284,0,0.13186,0
0.15911,0,0.1426,0,0.13161,0
0.1581,0,0.14267,0,0.13136,0
0.1589,0,0.14314,0,0.1316,0
0.1588,0,0.1433,0,0.13191,0
0.15871,0,0.14335,0,0.13137,0
0.15881,0,0.1431,0,0.13134,0
0.15883,0,0.14312,0,0.13165,0
0.15909,0,0.14271,0,0.13171,0
0.15836,0,0.14272,0,0.13158,0
0.15869,0,0.14343,0,0.13178,0
0.15872,0,0.14366,0,0.13166,0
0.1586,0,0.14361,0,0.13212,0
0.15874,0,0.14314,0,0.13193,0
0.15888,0,0.14278,0,0.1322,0
0.15875,0,0.14301,0,0.13201,0
0.15916,0,0.14357,0,0.13239,0
0.15897,0,0.14342,0,0.13172,0
0.15924,0,0.14281,0,0.13181,0
0.15909,0,0.14284,0,0.13173,0
0.15881,0,0.1432,0,0.13186,0
0.15922,0,0.14337,0,0.13182,0
0.15904,0,0.14348,0,0.13174,0
0.15924,0,0.14357,0,0.13174,0
0.15922,0,0.14359,0,0.13217,0
0.15916,0,0.14346,0,0.1321,0
0.1594,0,0.14303,0,0.13242,0
0.15917,0,0.14328,0,0.13208,0
0.15948,0,0.14385,0,0.13215,0
0.15944,0,0.14345,0,0.13224,0
0.15913,0,0.14372,0,0.13221,0
0.15915,0,0.14407,0,0.13206,0
0.15943,0,0.144,0,0.13249,0
0.1593,0,0.14387,0,0.13242,0
0.15923,0,0.14353,0,0.13239,1.09024E-4
0.15968,0,0.1436,0,0.13243,1.09024E-4
0.15936,0,0.14357,0,0.13207,1.09024E-4
0.15941,0,0.14368,0,0.13215,1.09024E-4
0.15999,0,0.14354,0,0.1323,1.09024E-4
0.15954,0,0.14336,0,0.13249,1.09024E-4
0.15957,0,0.14368,0,0.1325,1.09024E-4
0.15953,0,0.14338,0,0.13253,1.09024E-4
0.15936,0,0.14353,0,0.13284,1.09024E-4
0.15963,0,0.14358,0,0.13261,1.09024E-4
0.15976,0,0.14369,0,0.13277,1.09024E-4
0.15959,0,0.14386,0,0.13278,1.09024E-4
0.15974,0,0.14398,0,0.13287,1.09024E-4
0.15948,0,0.14344,0,0.13326,1.09024E-4
0.15943,0,0.14391,0,0.13359,1.09024E-4
0.15949,0,0.14406,0,0.1333,1.09024E-4
0.1597,0,0.14381,0,0.13345,1.09024E-4
0.15975,0,0.14345,0,0.13339,1.09024E-4
0.15984,0,0.14314,0,0.13308,1.09024E-4
0.15975,0,0.14358,0,0.13354,1.09024E-4
0.15981,0,0.1441,0,0.13325,1.09024E-4
0.15991,0,0.14397,0,0.13336,1.09024E-4
0.15986,0,0.14401,0,0.13327,1.09024E-4
0.16009,0,0.14397,0,0.13375,1.09024E-4
0.15955,0,0.14434,0,0.13365,1.09024E-4
0.15955,0,0.14454,0,0.13429,1.09024E-4
0.15965,0,0.14393,0,0.13421,1.09024E-4
0.15984,0,0.14449,0,0.13402,1.09024E-4
0.15978,0,0.14422,0,0.13434,1.09024E-4
0.15999,0,0.14413,0,0.13424,4.00083E-4
0.16024,0,0.14406,0,0.13431,4.00083E-4
0.16033,0,0.1446,0,0.13454,4.00083E-4
0.16047,0,0.144,0,0.13427,4.00083E-4
0.16019,0,0.1441,0,0.1344,4.00083E-4
0.1601,0,0.14445,0,0.13419,4.00083E-4
0.16048,0,0.14464,0,0.1343,4.00083E-4
0.16024,0,0.14427,0,0.13456,4.00083E-4
0.16041,0,0.14446,0,0.13472,4.00083E-4
0.16076,0,0.14466,0,0.13438,4.00083E-4
0.16071,0,0.14481,0,0.13455,4.00083E-4
0.16061,0,0.14475,0,0.13504,4.00083E-4
0.16063,0,0.14454,0,0.13473,4.00083E-4
0.16046,0,0.14461,0,0.13507,4.00083E-4
0.16053,0,0.14434,0,0.13506,4.00083E-4
0.16053,0,0.14458,0,0.13471,4.00083E-4
0.16082,0,0.14471,0,0.13507,4.00083E-4
0.1609,0,0.14441,0,0.13461,4.00083E-4
0.1607,0,0.14486,0,0.13521,4.00083E-4
0.16039,0,0.14502,0,0.13464,4.00083E-4
0.16052,0,0.14488,0,0.13425,4.00083E-4
0.1606,0,0.14452,0,0.13439,4.00083E-4
0.16073,0,0.1442,0,0.1346,4.00083E-4
0.16068,0,0.14442,0,0.13442,4.00083E-4
0.16054,0,0.14484,0,0.13415,4.00083E-4
0.16051,0,0.14434,0,0.13437,4.00083E-4
0.16073,0,0.14449,0,0.13414,4.00083E-4
0.1606,2.1586E-6,0.14475,0,0.13419,4.00083E-4
0.16056,2.1586E-6,0.14483,0,0.13403,4.00083E-4
0.16043,2.1586E-6,0.14512,0,0.13412,4.00083E-4
0.16091,2.1586E-6,0.14458,0,0.13415,4.00083E-4
0.16063,2.1586E-6,0.14476,0,0.13431,4.00083E-4
0.16065,2.1586E-6,0.14522,0,0.13403,4.00083E-4
0.16062,2.1586E-6,0.14539,0,0.13378,4.00083E-4
0.1609,2.1586E-6,0.14535,0,0.13405,4.00083E-4
0.16069,2.1586E-6,0.14503,0,0.13419,4.00083E-4
0.1607,2.1586E-6,0.14555,0,0.13442,4.00083E-4
0.16086,2.1586E-6,0.14478,0,0.13418,4.00083E-4
0.16043,2.1586E-6,0.14454,0,0.13419,4.00083E-4
0.16062,2.1586E-6,0.14482,0,0.13438,4.00083E-4
0.1605,2.1586E-6,0.14466,0,0.13402,4.00083E-4
0.16014,2.1586E-6,0.14504,0,0.13412,4.00083E-4
0.16013,2.1586E-6,0.14481,0,0.13436,4.00083E-4
0.16014,2.1586E-6,0.14507,0,0.13393,4.00083E-4
0.16053,2.1586E-6,0.1453,0,0.13413,4.00083E-4
0.16026,2.1586E-6,0.145,0,0.13394,4.00083E-4
0.16034,2.1586E-6,0.14464,0,0.13405,4.00083E-4
0.16058,2.1586E-6,0.14477,0,0.13387,4.00083E-4
0.16041,2.1586E-6,0.14495,0,0.13387,4.00083E-4
0.16045,2.1586E-6,0.14482,0,0.13392,4.00083E-4
0.16083,2.1586E-6,0.14521,0,0.13431,4.00083E-4
0.16069,2.1586E-6,0.1454,0,0.1336,4.00083E-4
0.16045,2.1586E-6,0.14514,0,0.13328,4.00083E-4
0.16055,2.1586E-6,0.14537,0,0.13379,4.00083E-4
0.16029,2.1586E-6,0.14535,0,0.13376,4.00083E-4
0.16042,2.1586E-6,0.1452,0,0.13353,4.00083E-4
0.16035,2.1586E-6,0.14527,0,0.13373,4.00083E-4
0.16058,2.1586E-6,0.14568,0,0.13407,4.00083E-4
0.16052,2.1586E-6,0.14528,0,0.13402,4.00083E-4
0.16059,2.1586E-6,0.14515,0,0.13361,4.00083E-4
0.16046,2.1586E-6,0.14564,0,0.13352,4.00083E-4
0.16056,2.1586E-6,0.1452,0,0.13375,4.00083E-4
0.16042,2.1586E-6,0.14483,0,0.13347,4.00083E-4
0.16059,2.1586E-6,0.1457,0,0.13351,4.00083E-4
0.16112,2.1586E-6,0.1458,0,0.13371,4.00083E-4
0.16133,2.1586E-6,0.14541,0,0.13362,4.00083E-4
0.16095,2.1586E-6,0.14542,0,0.13414,4.00083E-4
0.16073,2.1586E-6,0.1458,0,0.13381,4.00083E-4
0.16076,2.1586E-6,0.14537,0,0.13367,4.00083E-4
0.16077,2.1586E-6,0.14532,0,0.13362,4.00083E-4
0.16089,2.1586E-6,0.1458,0,0.13381,4.00083E-4
0.16072,2.1586E-6,0.14541,0,0.13374,4.00083E-4
0.1609,2.1586E-6,0.14506,0,0.13396,4.00083E-4
0.16052,2.1586E-6,0.14488,0,0.1343,4.00083E-4
0.16084,2.1586E-6,0.14539,0,0.13422,4.00083E-4
0.16065,2.1586E-6,0.14536,0,0.13397,4.00083E-4
0.16083,2.1586E-6,0.14516,0,0.13419,4.00083E-4
0.16097,2.1586E-6,0.14502,0,0.13438,4.00083E-4
0.16052,2.1586E-6,0.14553,0,0.13436,4.00083E-4
0.16074,2.1586E-6,0.14564,0,0.13393,4.00083E-4
0.16045,2.1586E-6,0.14514,0,0.13426,4.00083E-4
0.16075,2.1586E-6,0.14492,0,0.13432,4.00083E-4
0.16031,2.1586E-6,0.14475,0,0.13424,4.00083E-4
0.16035,2.1586E-6,0.14466,0,0.13402,4.00083E-4
0.1605,2.1586E-6,0.145,0,0.13397,4.00083E-4
0.16076,2.1586E-6,0.14508,0,0.13396,4.00083E-4
0.16071,2.1586E-6,0.14513,0,0.13354,4.00083E-4
0.16047,2.1586E-6,0.14514,0,0.13364,4.00083E-4
0.16029,2.1586E-6,0.14482,0,0.13368,4.00083E-4
0.16047,2.1586E-6,0.145,0,0.13375,4.00083E-4
0.16077,2.1586E-6,0.14463,0,0.13345,4.00083E-4
0.16064,2.1586E-6,0.14497,0,0.13369,4.00083E-4
0.16046,2.1586E-6,0.14461,0,0.13393,4.00083E-4
0.16045,2.1586E-6,0.14498,0,0.1339,4.00083E-4
0.16059,2.1586E-6,0.14519,0,0.134,4.00083E-4
0.16062,2.1586E-6,0.1451,0,0.13445,4.00083E-4
0.16068,2.1586E-6,0.14478,0,0.13484,4.00083E-4
0.16084,2.1586E-6,0.14506,0,0.13459,4.00083E-4
0.16095,2.1586E-6,0.14482,0,0.13492,4.00083E-4
0.16111,2.1586E-6,0.145,0,0.13537,4.00083E-4
0.161,2.1586E-6,0.14542,0,0.13563,4.00083E-4
0.16076,2.1586E-6,0.14533,0,0.13512,4.00083E-4
0.16077,2.1586E-6,0.14547,0,0.13509,4.00083E-4
0.16089,2.1586E-6,0.14504,0,0.13487,4.00083E-4
0.16079,2.1586E-6,0.14518,0,0.13518,4.00083E-4
0.1607,2.1586E-6,0.14497,0,0.13552,4.00083E-4
0.16102,2.1586E-6,0.1448,0,0.13548,4.00083E-4
0.16099,2.1586E-6,0.14486,0,0.1351,4.00083E-4
0.16077,2.1586E-6,0.14496,0,0.13506,4.00083E-4
0.16047,2.1586E-6,0.14462,0,0.1351,4.00083E-4
0.16055,2.1586E-6,0.14474,0,0.13484,5.72226E-4
0.16083,2.1586E-6,0.14472,0,0.13466,5.72226E-4
0.16087,2.1586E-6,0.14502,0,0.13485,5.72226E-4
0.16077,2.1586E-6,0.14542,0,0.13488,5.72226E-4
0.16087,2.1586E-6,0.14501,0,0.13495,5.72226E-4
0.16087,2.1586E-6,0.14523,0,0.135,5.72226E-4
0.16133,2.1586E-6,0.14522,0,0.13541,5.72226E-4
0.16115,2.1586E-6,0.14528,0,0.13513,5.72226E-4
0.16096,2.1586E-6,0.14485,0,0.13507,5.72226E-4
0.16122,2.1586E-6,0.14521,0,0.13532,5.72226E-4
0.1612,2.1586E-6,0.14508,0,0.13491,5.72226E-4
0.16106,2.54895E-5,0.14513,0,0.13509,5.72226E-4
0.16076,2.54895E-5,0.14585,0,0.13512,5.72226E-4
0.16067,2.54895E-5,0.14567,0,0.13532,5.72226E-4
0.16062,2.54895E-5,0.14579,0,0.13521,5.72226E-4
0.16067,2.54895E-5,0.14497,0,0.13535,5.72226E-4
0.16079,2.54895E-5,0.14495,0,0.13566,5.72226E-4
0.16075,2.54895E-5,0.14511,0,0.13545,5.72226E-4
0.16069,2.54895E-5,0.14522,0,0.13576,5.72226E-4
0.1608,2.54895E-5,0.14517,0,0.13561,5.72226E-4
0.16105,2.54895E-5,0.14558,0,0.13548,5.72226E-4
0.16114,2.54895E-5,0.14587,0,0.13538,5.72226E-4
0.16122,2.54895E-5,0.14581,0,0.13574,5.72226E-4
0.16123,2.54895E-5,0.14579,0,0.13546,5.72226E-4
0.1611,2.54895E-5,0.14571,0,0.1357,5.72226E-4
0.16107,2.54895E-5,0.14575,0,0.13576,5.72226E-4
0.16131,2.54895E-5,0.14597,0,0.13543,5.72226E-4
0.16145,3.89628E-5,0.14643,0,0.13608,5.72226E-4
0.16154,3.89628E-5,0.14617,0,0.13608,5.72226E-4
0.16142,3.89628E-5,0.14618,0,0.13568,5.72226E-4
0.16124,3.89628E-5,0.14623,0,0.1356,5.72226E-4
0.16146,3.89628E-5,0.14596,0,0.13603,5.72226E-4
0.16162,3.89628E-5,0.14623,0,0.136,5.72226E-4
0.16106,3.89628E-5,0.14591,0,0.13596,5.72226E-4
0.16136,3.89628E-5,0.14587,0,0.13624,5.72226E-4
0.16141,3.89628E-5,0.14562,0,0.13624,5.72226E-4
0.16081,3.89628E-5,0.14538,0,0.13621,5.72226E-4
0.16135,4.31541E-5,0.14606,0,0.13627,5.72226E-4
0.16131,4.31541E-5,0.1462,0,0.13612,5.72226E-4
0.1611,4.31541E-5,0.14619,0,0.136,5.72226E-4
0.16136,4.31541E-5,0.14623,0,0.13635,5.72226E-4
0.16112,4.31541E-5,0.14646,0,0.13625,5.72226E-4
0.16103,4.31541E-5,0.14627,0,0.13616,5.72226E-4
0.16075,6.74743E-5,0.14586,0,0.13641,5.72226E-4
0.16085,6.74743E-5,0.14561,0,0.13647,5.72226E-4
0.16095,6.74743E-5,0.14573,0,0.13644,5.72226E-4
0.16108,6.74743E-5,0.14622,0,0.13669,5.72226E-4
0.16125,6.74743E-5,0.14668,0,0.13654,5.72226E-4
0.16106,6.74743E-5,0.1463,0,0.13678,5.72226E-4
0.16099,6.74743E-5,0.14635,0,0.13635,5.72226E-4
0.16098,6.74743E-5,0.14675,0,0.1366,5.72226E-4
0.16124,6.74743E-5,0.14612,0,0.13672,5.72226E-4
0.16124,6.74743E-5,0.14656,0,0.13661,5.72226E-4
0.16129,7.05503E-5,0.14673,0,0.13686,5.72226E-4
0.16142,9.45288E-5,0.14573,0,0.13679,5.72226E-4
0.16161,1.12517E-4,0.14643,0,0.13665,5.72226E-4
0.16158,1.12517E-4,0.14646,0,0.13658,5.72226E-4
0.16149,1.12517E-4,0.14604,0,0.13655,5.72226E-4
0.16141,1.12517E-4,0.14684,0,0.13633,5.72226E-4
0.16125,1.12517E-4,0.14673,0,0.13627,5.72226E-4
0.16104,1.12517E-4,0.14596,0,0.13616,5.72226E-4
0.16122,1.95102E-4,0.14657,0,0.13659,5.72226E-4
0.16129,2.08503E-4,0.14678,0,0.13711,5.72226E-4
0.16167,2.08503E-4,0.14615,0,0.13717,5.72226E-4
0.16163,2.08503E-4,0.14674,0,0.13711,5.72226E-4
0.16112,2.08503E-4,0.14693,0,0.13671,5.72226E-4
0.16143,2.08503E-4,0.14643,0,0.13679,5.72226E-4
0.16172,2.13612E-4,0.14667,0,0.13666,5.72226E-4
0.16146,2.13612E-4,0.14682,0,0.13661,5.72226E-4
0.16161,2.65328E-4,0.14649,0,0.13668,5.72226E-4
0.16165,2.65328E-4,0.14652,0,0.13691,5.72226E-4
0.16166,2.65328E-4,0.14693,0,0.13655,5.72226E-4
0.16159,2.65328E-4,0.14669,0,0.1364,5.72226E-4
0.16181,2.65328E-4,0.14641,0,0.13689,5.72226E-4
0.16214,2.65328E-4,0.14646,0,0.13637,5.72226E-4
0.16196,2.65328E-4,0.14691,0,0.13621,5.72226E-4
0.162,2.65328E-4,0.14671,0,0.13664,5.72226E-4
0.16203,2.72991E-4,0.14639,0,0.13646,5.72226E-4
0.16153,2.72991E-4,0.14617,0,0.13639,5.72226E-4
0.1617,3.18934E-4,0.14679,0,0.13681,5.72226E-4
0.16154,3.18934E-4,0.14646,0,0.13681,5.72226E-4
0.16154,3.68599E-4,0.14615,0,0.13672,5.72226E-4
0.16166,3.68599E-4,0.14603,0,0.13691,5.72226E-4
0.16155,3.68599E-4,0.14607,0,0.13714,5.72226E-4
0.16199,3.71783E-4,0.14653,0,0.13674,5.72226E-4
0.16209,3.71783E-4,0.14638,0,0.13652,5.72226E-4
0.16199,4.29688E-4,0.14662,0,0.13679,7.41203E-4
0.16197,4.48198E-4,0.14612,0,0.13671,7.41203E-4
0.16201,4.79228E-4,0.1462,0,0.13672,7.41203E-4
0.16191,4.79228E-4,0.14681,0,0.13637,7.41203E-4
0.16206,4.79228E-4,0.14602,0,0.13669,7.41203E-4
0.16214,4.94518E-4,0.14598,0,0.13672,7.41203E-4
0.16236,4.94518E-4,0.1464,0,0.13707,7.41203E-4
0.16224,4.94518E-4,0.14625,0,0.13727,7.41203E-4
0.16197,4.94518E-4,0.14619,0,0.13698,7.41203E-4
0.16171,4.94518E-4,0.14647,0,0.13719,7.41203E-4
0.1616,4.94518E-4,0.14592,0,0.13738,7.41203E-4
0.16192,5.4359E-4,0.14587,0,0.13736,7.41203E-4
0.16204,5.98473E-4,0.1467,0,0.13678,7.41203E-4
0.16202,6.59705E-4,0.14626,0,0.13678,7.41203E-4
0.16189,7.42002E-4,0.14643,0,0.13719,7.41203E-4
0.16173,7.61915E-4,0.14671,0,0.13715,7.41203E-4
0.16222,7.62527E-4,0.14619,0,0.13719,7.41203E-4
0.16183,7.63408E-4,0.14614,0,0.13735,7.41203E-4
0.16241,7.63408E-4,0.14633,0,0.13692,7.41203E-4
0.16213,7.63408E-4,0.14586,0,0.13677,7.41203E-4
0.16209,7.65854E-4,0.14604,0,0.13695,7.41203E-4
0.16204,7.65854E-4,0.14621,0,0.13646,7.41203E-4
0.16189,7.667E-4,0.1455,0,0.13661,7.41203E-4
0.16185,7.86667E-4,0.1462,0,0.13664,7.41203E-4
0.16179,7.86667E-4,0.14653,0,0.13695,7.41203E-4
0.16188,7.86667E-4,0.14602,0,0.13691,7.41203E-4
0.16198,8.40092E-4,0.1466,0,0.13672,7.41203E-4
0.16192,8.78426E-4,0.14646,0,0.13691,7.41203E-4
0.16206,9.14564E-4,0.14574,0,0.13685,7.41203E-4
0.16168,9.14564E-4,0.1462,0,0.13708,7.41203E-4
0.16169,9.21166E-4,0.14632,0,0.13677,7.41203E-4
0.16215,9.21166E-4,0.14593,0,0.13694,7.41203E-4
0.16187,9.4223E-4,0.14631,0,0.13696,7.41203E-4
0.16208,0.001,0.14657,0,0.13651,7.41203E-4
0.16199,0.00106,0.14601,0,0.1371,7.41203E-4
0.16199,0.00106,0.14694,0,0.13689,7.41203E-4
0.16212,0.00106,0.147,0,0.13667,7.41203E-4
0.16202,0.00111,0.14622,0,0.13677,7.41203E-4
0.1619,0.00116,0.14679,0,0.13703,7.41203E-4
0.16176,0.00116,0.14663,0,0.13677,7.41203E-4
0.16144,0.00116,0.1462,0,0.13704,7.41203E-4
0.16223,0.00119,0.14681,0,0.13707,7.41203E-4
0.1616,0.00119,0.14663,0,0.13707,7.41203E-4
0.16183,0.00119,0.14627,0,0.1374,7.41203E-4
0.16173,0.00119,0.14672,0,0.13692,7.41203E-4
0.16166,0.00119,0.14665,0,0.13682,7.41203E-4
0.16155,0.00121,0.14639,0,0.13638,7.41203E-4
0.16136,0.00121,0.14712,0,0.13656,7.41203E-4
0.1619,0.0013,0.14663,0,0.13692,7.41203E-4
0.16151,0.00133,0.14626,0,0.13708,7.41203E-4
0.16135,0.00137,0.1468,0,0.137,7.41203E-4
0.16157,0.00141,0.14651,0,0.13676,7.41203E-4
0.16176,0.00144,0.14636,0,0.13712,7.41203E-4
0.16146,0.00145,0.1468,0,0.13696,7.41203E-4
0.162,0.00145,0.14622,0,0.13676,7.41203E-4
0.16166,0.00145,0.14683,0,0.13685,7.41203E-4
0.16182,0.00145,0.14674,0,0.13701,7.41203E-4
0.16191,0.00145,0.14602,0,0.13713,7.41203E-4
0.16198,0.00148,0.14646,0,0.13721,7.41203E-4
0.1619,0.00148,0.14694,0,0.13694,7.41203E-4
0.16176,0.00148,0.14622,0,0.1367,7.41203E-4
0.16173,0.00149,0.14664,0,0.13698,7.41203E-4
0.16197,0.00149,0.14684,0,0.13706,7.41203E-4
0.16183,0.00149,0.14655,0,0.13703,7.41203E-4
0.16126,0.00152,0.14667,0,0.13687,7.41203E-4
0.16161,0.00152,0.147,0,0.13626,7.41203E-4
0.16166,0.00152,0.14633,0,0.13642,7.41203E-4
0.16166,0.00152,0.14645,0,0.13673,7.41203E-4
0.16152,0.00153,0.14663,0,0.13663,7.41203E-4
0.16185,0.00162,0.14598,0,0.13706,7.41203E-4
0.1616,0.00162,0.14597,0,0.13718,7.41203E-4
0.16152,0.00162,0.14651,0,0.1371,7.41203E-4
0.16158,0.00167,0.14657,0,0.13689,7.41203E-4
0.16158,0.00167,0.14624,0,0.13708,7.41203E-4
0.16166,0.00167,0.14652,0,0.13712,7.41203E-4
0.16164,0.00174,0.14646,0,0.13666,7.41203E-4
0.16157,0.00174,0.14631,0,0.13694,7.41203E-4
0.16205,0.00174,0.14615,0,0.1371,7.41203E-4
0.16185,0.00174,0.14642,0,0.13691,7.41203E-4
0.16193,0.00174,0.14632,0,0.13726,7.41203E-4
0.16214,0.00174,0.1464,0,0.13711,7.41203E-4
0.16192,0.00177,0.14684,0,0.13743,7.41203E-4
0.16152,0.00177,0.14568,0,0.13735,7.41203E-4
0.16163,0.00185,0.14623,0,0.13671,7.41203E-4
0.1618,0.0019,0.14655,0,0.13701,7.41203E-4
0.16181,0.0019,0.14639,0,0.1369,7.41203E-4
0.16167,0.0019,0.14643,0,0.13713,7.41203E-4
0.16177,0.0019,0.14654,0,0.13706,7.41203E-4
0.16194,0.0019,0.14606,0,0.13675,7.41203E-4
0.1619,0.00191,0.14636,0,0.13697,7.41203E-4
0.16183,0.00191,0.14673,0,0.13704,7.41203E-4
0.162,0.00191,0.14675,0,0.13692,7.41203E-4
0.16174,0.00191,0.14625,0,0.13757,7.41203E-4
0.16135,0.00191,0.14681,0,0.13751,7.41203E-4
0.16168,0.00191,0.14645,0,0.1373,7.41203E-4
0.16195,0.00195,0.14621,0,0.13725,7.41203E-4
0.16161,0.00196,0.14692,0,0.1373,7.41203E-4
0.16184,0.00197,0.14668,0,0.13669,7.41203E-4
0.16197,0.00201,0.14634,0,0.13696,7.41203E-4
0.16208,0.00205,0.14661,0,0.13735,7.41203E-4
0.16179,0.00206,0.14704,0,0.13682,7.41203E-4
0.16215,0.00213,0.14684,0,0.1373,7.41203E-4
0.16224,0.00213,0.14663,0,0.13704,7.41203E-4
0.16204,0.00216,0.14652,0,0.1368,7.41203E-4
0.16208,0.0022,0.14586,0,0.13682,7.41203E-4
0.16223,0.0022,0.1459,0,0.1368,7.41203E-4
0.16177,0.00228,0.14661,0,0.13693,7.41203E-4
0.16194,0.00229,0.14644,0,0.13713,7.41203E-4
