Time,Ch240-242,Ch245-247,Ch250-252,Ch255-257
13:44.3,0.000157988,-0.0000396,-0.000359005,-0.001083809
13:45.3,0.00016946,-0.000054,-0.000346546,-0.001080057
13:46.3,0.000178265,-0.0000661,-0.000329271,-0.001077918
13:47.3,0.00018442,-0.0000746,-0.000310731,-0.001078977
13:48.3,0.000189174,-0.0000806,-0.000296187,-0.001083855
13:49.3,0.000194488,-0.0000864,-0.000289082,-0.00109106
13:50.3,0.000201645,-0.0000918,-0.000289824,-0.001097813
13:51.3,0.0002108,-0.0000963,-0.000296894,-0.001101688
13:52.3,0.000221564,-0.000100035,-0.000307837,-0.001101045
13:53.3,0.000232678,-0.000104081,-0.000318983,-0.001094742
13:54.3,0.0002418,-0.000108846,-0.000326051,-0.001084026
13:55.3,0.000247032,-0.000114485,-0.000325856,-0.001073235
13:56.3,0.000248152,-0.000121244,-0.000318352,-0.001066792
13:57.3,0.000245607,-0.000128255,-0.000306756,-0.00106692
13:58.3,0.000240363,-0.000133276,-0.000295584,-0.001073433
13:59.3,0.000233918,-0.000134668,-0.00028779,-0.001083737
14:00.3,0.000227495,-0.000131214,-0.000283058,-0.001094428
14:01.3,0.000221049,-0.000122218,-0.000279968,-0.001102554
14:02.3,0.000214109,-0.000108707,-0.000277279,-0.001106731
14:03.3,0.000206378,-0.0000942,-0.000273831,-0.001107111
14:04.3,0.000197643,-0.0000827,-0.000270575,-0.001105436
14:05.3,0.000186861,-0.0000756,-0.000269229,-0.001104329
14:06.3,0.00017325,-0.0000719,-0.00027042,-0.00110583
14:07.3,0.000157355,-0.0000705,-0.000274401,-0.001109564
14:08.3,0.000140208,-0.0000701,-0.000281746,-0.001113359
14:09.3,0.000123475,-0.00007,-0.000293048,-0.001116473
14:10.3,0.000108916,-0.0000697,-0.000308538,-0.001119613
14:11.3,9.8265875e-05,-0.000069,-0.000327529,-0.001123097
14:12.3,9.261256e-05,-0.0000683,-0.000347438,-0.001125957
14:13.3,9.203031e-05,-0.0000679,-0.000365475,-0.001127874
14:14.3,9.4800096e-05,-0.0000671,-0.000381345,-0.001128594
14:15.3,9.840367e-05,-0.0000667,-0.000396172,-0.001127584
14:16.3,0.000102028,-0.0000686,-0.000410408,-0.00112564
14:17.3,0.000106222,-0.0000739,-0.000423064,-0.001123836
14:18.3,0.000111192,-0.000082,-0.000432529,-0.001122602
14:19.3,0.000116483,-0.000091,-0.000437218,-0.001122012
14:20.3,0.000121269,-0.0000984,-0.00043664,-0.001121678
14:21.3,0.000124831,-0.000102268,-0.000432438,-0.00112134
14:22.3,0.000126614,-0.000102445,-0.000426736,-0.001121339
14:23.3,0.000125872,-0.0000996,-0.00042007,-0.001122081
14:24.3,0.00012393,-0.000095,-0.000412307,-0.001123774
14:25.3,0.000122068,-0.0000899,-0.000403766,-0.001126166
14:26.3,0.000119253,-0.0000843,-0.000397041,-0.001129043
14:27.3,0.000114104,-0.0000773,-0.000394674,-0.001133005
14:28.3,0.000106959,-0.0000681,-0.000397491,-0.001138531
14:29.3,9.9822544e-05,-0.0000568,-0.000404302,-0.001145788
14:30.3,9.601401e-05,-0.0000451,-0.000412512,-0.00115428
14:31.3,9.5814765e-05,-0.0000347,-0.00041981,-0.001162831
14:32.2,9.683529e-05,-0.0000268,-0.000425516,-0.001170068
14:33.2,9.77221e-05,-0.0000223,-0.00043117,-0.00117498
14:34.2,9.904333e-05,-0.0000201,-0.000438299,-0.00117708
14:35.2,0.000103088,-0.0000177,-0.000447134,-0.001175283
14:36.2,0.000110629,-0.0000139,-0.00045575,-0.001169407
14:37.2,0.000119671,-0.00000893,-0.000462016,-0.001161312
14:38.2,0.000128153,-0.00000392,-0.0004652,-0.001153871
14:39.2,0.000132983,8.831312e-07,-0.000464756,-0.001149
14:40.2,0.000130811,6.5053764e-06,-0.000459623,-0.001146207
14:41.2,0.000119431,1.4778873e-05,-0.000449627,-0.001142296
14:42.2,9.950041e-05,2.6437348e-05,-0.000435673,-0.001133424
14:43.2,7.442906e-05,3.967721e-05,-0.000419148,-0.001119494
14:44.2,4.8737067e-05,5.0909097e-05,-0.000401827,-0.001103659
14:45.2,2.6699574e-05,5.719958e-05,-0.000385496,-0.001088888
14:46.2,1.08882605e-05,5.8540045e-05,-0.000371184,-0.001076523
14:47.2,1.2628857e-06,5.7599103e-05,-0.000360165,-0.001066492
14:48.2,-0.00000337,5.6752684e-05,-0.000353355,-0.001058414
14:49.2,-0.00000442,5.6640227e-05,-0.000350868,-0.001052479
14:50.2,-0.00000304,5.551091e-05,-0.000352837,-0.001048831
14:51.2,1.311017e-07,5.2061667e-05,-0.000358226,-0.001045946
14:52.2,5.2729574e-06,4.7285655e-05,-0.000363747,-0.001041159
14:53.2,1.207887e-05,4.2826865e-05,-0.000365269,-0.001032898
14:54.2,1.9692354e-05,3.9997154e-05,-0.000360914,-0.001021361
14:55.2,2.7808166e-05,4.097122e-05,-0.000351702,-0.001007491
14:56.2,3.558814e-05,4.7069618e-05,-0.000341238,-0.000992975
14:57.2,4.1581065e-05,5.7781275e-05,-0.000332111,-0.000980157
14:58.2,4.5585653e-05,7.020038e-05,-0.000323256,-0.000971322
14:59.2,5.1261763e-05,7.938253e-05,-0.000311983,-0.0009668
15:00.2,6.212245e-05,8.128198e-05,-0.000298307,-0.00096585
15:01.2,7.7341145e-05,7.535712e-05,-0.000285147,-0.000966413
15:02.2,9.4089395e-05,6.501752e-05,-0.000275239,-0.000964907
15:03.2,0.000108303,5.2910636e-05,-0.00027031,-0.000958895
15:04.2,0.000114681,3.945548e-05,-0.000271324,-0.000948525
15:05.2,0.000109681,2.4273899e-05,-0.000277014,-0.000934796
15:06.2,9.509721e-05,8.737106e-06,-0.000283395,-0.00091948
15:07.2,7.783221e-05,-0.00000505,-0.000286689,-0.000904462
15:08.2,6.523187e-05,-0.0000163,-0.000286022,-0.000891329
15:09.2,6.0433507e-05,-0.0000252,-0.00028143,-0.000881637
15:10.2,6.241058e-05,-0.0000308,-0.000273494,-0.000875917
15:11.2,6.7325396e-05,-0.0000329,-0.000262824,-0.000873779
15:12.2,7.135958e-05,-0.0000339,-0.000249956,-0.00087463
15:13.2,7.3174626e-05,-0.0000378,-0.000236998,-0.000877853
15:14.2,7.303304e-05,-0.0000475,-0.000226121,-0.000882819
15:15.2,7.037214e-05,-0.0000636,-0.000217822,-0.000888481
15:16.2,6.521567e-05,-0.0000858,-0.000212074,-0.000893194
15:17.2,5.9945192e-05,-0.000114005,-0.000209581,-0.000895963
15:18.2,5.7265115e-05,-0.000146157,-0.00021058,-0.000897244
15:19.2,5.741734e-05,-0.0001774,-0.000212248,-0.000897378
15:20.2,5.797817e-05,-0.000202919,-0.000211807,-0.00089725
15:21.2,5.66338e-05,-0.000221285,-0.000210211,-0.000897904
15:22.2,5.1927796e-05,-0.000232861,-0.000208934,-0.000899564
15:23.2,4.2986383e-05,-0.000239678,-0.000208434,-0.00090102
15:24.2,2.9638612e-05,-0.000246186,-0.000209878,-0.000900677
15:25.2,1.2504991e-05,-0.000257268,-0.000213828,-0.000897007
15:26.2,-0.00000583,-0.000274424,-0.000219278,-0.000889242
15:27.2,-0.0000217,-0.000293172,-0.000226071,-0.000877451
15:28.2,-0.0000299,-0.000307774,-0.000234656,-0.000862904
15:29.2,-0.0000274,-0.000315447,-0.000242859,-0.000848735
15:30.2,-0.0000163,-0.000316299,-0.000247803,-0.000838178
15:31.2,-0.00000104,-0.000311164,-0.000248079,-0.000832882
15:32.2,1.4005419e-05,-0.000302638,-0.00024483,-0.000833043
15:33.1,2.5242343e-05,-0.000294355,-0.000240932,-0.000837025
15:34.1,3.0710155e-05,-0.000288299,-0.000240861,-0.000842284
15:35.1,3.1167816e-05,-0.000283515,-0.000247728,-0.000846509
15:36.1,3.0369152e-05,-0.000278525,-0.000261372,-0.000848819
15:37.1,3.2085787e-05,-0.000274245,-0.00027983,-0.000850864
15:38.1,3.8128965e-05,-0.000272719,-0.000300283,-0.000854209
15:39.1,4.7527206e-05,-0.000274226,-0.000318467,-0.000858423
15:40.1,5.8431484e-05,-0.000276059,-0.000330641,-0.000861951
15:41.1,6.894882e-05,-0.000275151,-0.000335751,-0.000863218
15:42.1,7.815626e-05,-0.000269473,-0.000334663,-0.000861312
15:43.1,8.533244e-05,-0.000258341,-0.000330102,-0.000857399
15:44.1,9.1665956e-05,-0.000242737,-0.000324672,-0.000853671
15:45.1,9.8826924e-05,-0.000225041,-0.000319464,-0.000852033
15:46.1,0.000106933,-0.000207989,-0.000315371,-0.000854397
15:47.1,0.000115578,-0.000193793,-0.00031334,-0.000861489
15:48.1,0.000121842,-0.000184217,-0.000313966,-0.00087204
15:49.1,0.000123217,-0.000180065,-0.0003175,-0.000884935
15:50.1,0.000119756,-0.000180227,-0.000323924,-0.000899909
15:51.1,0.000112545,-0.000182775,-0.000334118,-0.000916212
15:52.1,0.000103077,-0.000185858,-0.000348578,-0.000932528
15:53.1,9.2214264e-05,-0.000187766,-0.000366694,-0.00094746
15:54.1,8.112442e-05,-0.000187187,-0.000387794,-0.000959656
15:55.1,7.049763e-05,-0.000184175,-0.000410386,-0.000968642
15:56.1,6.0308124e-05,-0.00017913,-0.000431027,-0.000974165
15:57.1,5.172368e-05,-0.00017311,-0.00044766,-0.000975545
15:58.1,4.5481716e-05,-0.000167348,-0.000459841,-0.000973569
15:59.1,4.2851003e-05,-0.000162838,-0.00046595,-0.000969914
16:00.1,4.3953914e-05,-0.000160914,-0.000465027,-0.00096502
16:01.1,4.7687892e-05,-0.000162407,-0.000457274,-0.000959028
16:02.1,5.3603144e-05,-0.000167676,-0.000443791,-0.000952834
16:03.1,6.230156e-05,-0.000175761,-0.000427195,-0.000947916
16:04.1,7.3387455e-05,-0.000184296,-0.000410067,-0.000946375
16:05.1,8.402729e-05,-0.00019137,-0.000393948,-0.00095075
16:06.1,9.106826e-05,-0.000196488,-0.000379059,-0.000961187
16:07.1,9.193537e-05,-0.000200065,-0.000365529,-0.000973908
16:08.1,8.6003834e-05,-0.000203176,-0.000354277,-0.000983872
16:09.1,7.5527205e-05,-0.000204958,-0.000345657,-0.00098788
16:10.1,6.4256434e-05,-0.00020403,-0.000339491,-0.00098588
16:11.1,5.4416363e-05,-0.000200364,-0.000335761,-0.000979738
16:12.1,4.646447e-05,-0.000193563,-0.000335007,-0.00097137
16:13.1,4.0321218e-05,-0.000182567,-0.000338565,-0.000962781
16:14.1,3.6224345e-05,-0.000166851,-0.000347072,-0.000956361
16:15.1,3.4010827e-05,-0.000146725,-0.000359555,-0.000954333
16:16.1,3.3365515e-05,-0.000123554,-0.000374284,-0.000957452
16:17.1,3.4875586e-05,-0.0000986,-0.00038945,-0.00096429
16:18.1,3.9374252e-05,-0.0000736,-0.000404444,-0.000972071
16:19.1,4.7956277e-05,-0.0000502,-0.000420197,-0.00097879
16:20.1,6.0243332e-05,-0.0000288,-0.000436319,-0.000983768
16:21.1,7.367257e-05,-0.0000098,-0.000449511,-0.000987518
16:22.1,8.7652166e-05,5.6221234e-06,-0.000456559,-0.000991385
16:23.1,0.000102787,1.605199e-05,-0.00045713,-0.000996658
16:24.1,0.000119053,2.1225998e-05,-0.000452703,-0.001003896
16:25.1,0.000136312,2.1877562e-05,-0.000446449,-0.001011672
16:26.1,0.000153414,1.8760244e-05,-0.000441695,-0.001017355
16:27.1,0.000168021,1.3382322e-05,-0.000440481,-0.001020546
16:28.1,0.000178237,6.8643317e-06,-0.000443754,-0.001022649
16:29.1,0.000183999,-0.000000243,-0.000450214,-0.00102396
16:30.1,0.000186177,-0.00000655,-0.000457821,-0.001024081
16:31.1,0.000184086,-0.0000109,-0.000465343,-0.001024192
16:32.1,0.000177331,-0.0000132,-0.000472677,-0.001025467
16:33.1,0.000167636,-0.0000136,-0.000478572,-0.001027991
16:34.0,0.000157065,-0.0000124,-0.000480511,-0.001031708
16:35.0,0.000146691,-0.0000107,-0.000477637,-0.001036706
16:36.0,0.000137246,-0.00000905,-0.000471919,-0.001043207
16:37.0,0.000129045,-0.00000745,-0.000465861,-0.001051435
16:38.0,0.000122593,-0.00000641,-0.000461048,-0.001061685
16:39.0,0.000118372,-0.00000727,-0.000458929,-0.001074049
16:40.0,0.000117093,-0.0000114,-0.000460038,-0.001087305
16:41.0,0.000119458,-0.0000179,-0.000462575,-0.001099272
16:42.0,0.000126424,-0.0000243,-0.000463971,-0.001108891
16:43.0,0.000137738,-0.0000281,-0.00046309,-0.001115759
16:44.0,0.000150305,-0.0000269,-0.000460124,-0.00112
16:45.0,0.000159703,-0.0000195,-0.000456291,-0.001122463
16:46.0,0.000164958,-0.00000697,-0.000452992,-0.00112334
16:47.0,0.000168938,8.184728e-06,-0.000450927,-0.001121634
16:48.0,0.000175174,2.206781e-05,-0.000450093,-0.001116027
16:49.0,0.000185053,3.0813822e-05,-0.000450078,-0.001106502
16:50.0,0.000198473,3.2506785e-05,-0.00044993,-0.001094653
16:51.0,0.000214151,2.803648e-05,-0.000449048,-0.001082121
16:52.0,0.000230756,1.9778558e-05,-0.000447462,-0.001070538
16:53.0,0.000247398,1.0087132e-05,-0.000445551,-0.001059795
16:54.0,0,0,0,0
16:55.0,6.6843015e-05,-0.0000264,-0.000571409,-0.000100861
16:56.0,9.97562e-05,-0.0000498,-0.000864369,-0.000155652
16:57.0,0.000111189,-0.000068,-0.000967035,-0.0001805
16:58.0,0.000114699,-0.0000816,-0.000964107,-0.000191018
16:59.0,0.000119515,-0.0000914,-0.000916815,-0.000197309
17:00.0,0.000127944,-0.0000981,-0.000860099,-0.000203396
17:01.0,0.000138793,-0.000101787,-0.000808274,-0.000209464
17:02.0,0.000150152,-0.000101448,-0.000765466,-0.000214157
17:03.0,0.000160389,-0.000096,-0.000732553,-0.00021489
17:04.0,0.000169364,-0.0000855,-0.000708796,-0.000209137
17:05.0,0.000176788,-0.0000719,-0.000693508,-0.000197925
17:06.0,0.000182766,-0.0000585,-0.000686881,-0.000184972
17:07.0,0.000187569,-0.0000474,-0.000688752,-0.000175036
17:08.0,0.000191879,-0.0000387,-0.000697285,-0.000171456
17:09.0,0.000196902,-0.0000322,-0.000710118,-0.000173909
17:10.0,0.000204507,-0.0000284,-0.000725348,-0.000178957
17:11.0,0.000214358,-0.0000277,-0.000740886,-0.000183654
17:12.0,0.000224606,-0.0000298,-0.000755232,-0.000186364
17:13.0,0.000234605,-0.0000336,-0.000767188,-0.000185996
17:14.0,0.000243816,-0.0000374,-0.000775838,-0.000182264
17:15.0,0.000250601,-0.0000411,-0.000779893,-0.000177301
17:16.0,0.000252935,-0.0000456,-0.000779008,-0.00017452
17:17.0,0.000250473,-0.0000505,-0.000775246,-0.000176231
17:18.0,0.000244178,-0.0000541,-0.000770026,-0.000182703
17:19.0,0.000235759,-0.0000556,-0.000762938,-0.000193214
17:20.0,0.000226432,-0.000055,-0.00075545,-0.000206727
17:21.0,0.000216279,-0.0000524,-0.00075029,-0.000221806
17:22.0,0.000204414,-0.0000482,-0.000748493,-0.000236358
17:23.0,0.000191391,-0.0000448,-0.000749713,-0.000248636
17:24.0,0.000180447,-0.0000454,-0.000753561,-0.000258411
17:25.0,0.000175195,-0.0000509,-0.000758574,-0.000265831
17:26.0,0.000175148,-0.0000589,-0.000762859,-0.0002706
17:27.0,0.000175795,-0.0000655,-0.000765787,-0.000271604
17:28.0,0.000173666,-0.0000677,-0.000768248,-0.000268101
17:29.0,0.000169261,-0.0000653,-0.00077071,-0.000259637
17:30.0,0.000165624,-0.0000598,-0.000772771,-0.000245669
17:31.0,0.000165738,-0.0000537,-0.000774615,-0.000227643
17:32.0,0.000172022,-0.0000495,-0.000776377,-0.00020934
17:33.0,0.000185942,-0.0000489,-0.000776079,-0.000194645
17:34.0,0.000206516,-0.0000526,-0.000771088,-0.000186287
17:34.9,0.000230703,-0.0000614,-0.000760699,-0.000185274
17:35.9,0.000254434,-0.0000753,-0.000747478,-0.000189942
17:36.9,0.000273865,-0.0000943,-0.00073652,-0.000197425
17:37.9,0.000287,-0.000117394,-0.000731617,-0.000205639
17:38.9,0.000292347,-0.000142328,-0.000733784,-0.000212814
17:39.9,0.000291662,-0.000165726,-0.000741282,-0.0002175
17:40.9,0.000290011,-0.000184004,-0.000749471,-0.000219206
17:41.9,0.000291076,-0.000194905,-0.000752771,-0.000218372
17:42.9,0.000294467,-0.000197645,-0.000747377,-0.000214959
17:43.9,0.000295431,-0.000193181,-0.000734308,-0.000208978
17:44.9,0.000289849,-0.00018383,-0.000720373,-0.000201714
17:45.9,0.000278471,-0.000171867,-0.000711606,-0.000195368
17:46.9,0.000264598,-0.000158191,-0.000710007,-0.000191832
17:47.9,0.000250774,-0.000143173,-0.000714673,-0.000191798
17:48.9,0.00023905,-0.000126739,-0.000721528,-0.000195641
17:49.9,0.000231001,-0.000110242,-0.000726682,-0.000202875
17:50.9,0.000227806,-0.0000952,-0.000730532,-0.000210419
17:51.9,0.000229966,-0.000082,-0.000735137,-0.000215328
17:52.9,0.00023599,-0.0000712,-0.000741601,-0.000217309
17:53.9,0.000243401,-0.0000626,-0.000749257,-0.000217064
17:54.9,0.000249039,-0.0000556,-0.000755965,-0.000215559
17:55.9,0.000250318,-0.0000525,-0.000758164,-0.000213536
17:56.9,0.000246254,-0.0000548,-0.000753666,-0.000211937
17:57.9,0.000238413,-0.000063,-0.0007428,-0.000211534
17:58.9,0.000230202,-0.0000764,-0.000727126,-0.000212695
17:59.9,0.000224947,-0.0000927,-0.000709578,-0.000214994
18:00.9,0.000224154,-0.000108703,-0.000694139,-0.000215877
18:01.9,0.000228743,-0.000120091,-0.000682521,-0.000212494
18:02.9,0.000237727,-0.000123355,-0.000674775,-0.000204807
18:03.9,0.000248,-0.000117932,-0.000669693,-0.000195049
18:04.9,0.000256785,-0.000107344,-0.000666339,-0.000186224
18:05.9,0.000263087,-0.0000972,-0.000664702,-0.000181435
18:06.9,0.000267635,-0.0000914,-0.000664838,-0.000182054
18:07.9,0.000272129,-0.0000912,-0.000667269,-0.000188173
18:08.9,0.000277296,-0.0000958,-0.000671262,-0.000198195
18:09.9,0.000283545,-0.000103,-0.000674824,-0.000209793
18:10.9,0.000291992,-0.000109674,-0.000676434,-0.000221799
18:11.9,0.000303433,-0.00011346,-0.00067688,-0.000234298
18:12.9,0.000317324,-0.00011222,-0.000679286,-0.000246482
18:13.9,0.000332978,-0.000104351,-0.000685894,-0.000256938
18:14.9,0.00034972,-0.0000913,-0.000697406,-0.000264832
18:15.9,0.000366375,-0.0000773,-0.000712584,-0.000269673
18:16.9,0.000382898,-0.0000675,-0.00072726,-0.000270599
18:17.9,0.000399151,-0.0000652,-0.000736493,-0.000266575
18:18.9,0.000412527,-0.0000704,-0.000737931,-0.000257954
18:19.9,0.000418466,-0.0000809,-0.000734099,-0.00024644
18:20.9,0.000415467,-0.0000932,-0.000730564,-0.000235483
18:21.9,0.000405603,-0.000103597,-0.000732591,-0.000227682
18:22.9,0.000391312,-0.000109472,-0.000742988,-0.000223038
18:23.9,0.000374509,-0.000110366,-0.00076161,-0.000219768
18:24.9,0.000357565,-0.000107043,-0.000785708,-0.000216741
18:25.9,0.000343251,-0.000100614,-0.000811601,-0.000213989
18:26.9,0.000332744,-0.0000923,-0.000835996,-0.000211847
18:27.9,0.000325685,-0.0000826,-0.00085655,-0.00021044
18:28.9,0.000321515,-0.0000719,-0.000872373,-0.00020908
18:29.9,0.000318742,-0.0000609,-0.000883489,-0.000206767
18:30.9,0.000314598,-0.0000489,-0.00089045,-0.000203323
18:31.9,0.000305736,-0.0000363,-0.000894491,-0.000198989
18:32.9,0.000292237,-0.0000249,-0.000897295,-0.000193129
18:33.9,0.000279337,-0.0000173,-0.000901003,-0.000185504
18:34.9,0.000272718,-0.0000142,-0.000907287,-0.00017741
18:35.8,0.000275387,-0.0000135,-0.000915836,-0.000171931
18:36.8,0.000286573,-0.000011,-0.000924088,-0.00017153
18:37.8,0.000303596,-0.0000025,-0.000930384,-0.000176355
18:38.8,0.000323853,1.3787407e-05,-0.000934203,-0.0001847
18:39.8,0.000345104,3.496933e-05,-0.000935722,-0.000192952
18:40.8,0.000364225,5.5415687e-05,-0.000934415,-0.000197016
18:41.8,0.000377934,7.078937e-05,-0.000929864,-0.000195786
18:42.8,0.000383741,8.041885e-05,-0.000922189,-0.000190594
18:43.8,0.000382122,8.565675e-05,-0.000910588,-0.000183379
18:44.8,0.000377494,8.838961e-05,-0.000894495,-0.000177159
18:45.8,0.000375559,9.185084e-05,-0.000876073,-0.000174387
18:46.8,0.000380465,9.820202e-05,-0.00085973,-0.000174465
18:47.8,0.000392379,0.000106349,-0.000848079,-0.000175517
18:48.8,0.000407917,0.000113374,-0.000839671,-0.000176482
18:49.8,0.000421544,0.000116797,-0.000831401,-0.000177428
18:50.8,0.000428346,0.000116035,-0.000820308,-0.000179224
18:51.8,0.000427045,0.000113189,-0.000805976,-0.000181505
18:52.8,0.000419594,0.000111451,-0.000790423,-0.000183034
18:53.8,0.000408358,0.00011309,-0.000777081,-0.000183461
18:54.8,0.000396343,0.000118525,-0.000770912,-0.000183893
18:55.8,0.00038639,0.000126006,-0.000775175,-0.000186167
18:56.8,0.000380495,0.000132462,-0.000788793,-0.000190727
18:57.8,0.000379923,0.000136488,-0.000808998,-0.000197848
18:58.8,0.000383824,0.0001391,-0.000833393,-0.000208768
18:59.8,0.000389493,0.000142316,-0.000859802,-0.000223266
19:00.8,0.000392959,0.000148221,-0.000887359,-0.000239413
19:01.8,0.000390625,0.000158112,-0.000918082,-0.000255435
19:02.8,0.000380618,0.000171973,-0.000952627,-0.000269336
19:03.8,0.000362557,0.000189042,-0.000987455,-0.000279596
19:04.8,0.000338586,0.000207943,-0.001017009,-0.000286588
19:05.8,0.000310822,0.000227747,-0.001036312,-0.000291963
19:06.8,0.000280977,0.000247984,-0.001042755,-0.000296238
19:07.8,0.000251481,0.000266501,-0.001036472,-0.000297724
19:08.8,0.000225422,0.000280268,-0.001022278,-0.000295645
19:09.8,0.000204662,0.000287502,-0.001007885,-0.000293245
19:10.8,0.000188777,0.000288651,-0.000998738,-0.000293931
19:11.8,0.000177157,0.000284814,-0.000994706,-0.000297507
19:12.8,0.000170186,0.00027717,-0.000992602,-0.00030314
19:13.8,0.000169109,0.000267083,-0.000990772,-0.000310803
19:14.8,0.000174314,0.000256028,-0.000989316,-0.000319333
19:15.8,0.000184039,0.000246999,-0.000989743,-0.000327016
19:16.8,0.000195312,0.00024266,-0.00099314,-0.000333677
19:17.8,0.000204891,0.000242588,-0.000999114,-0.000339879
19:18.8,0.000210487,0.000245328,-0.001006595,-0.000344446
19:19.8,0.000210647,0.000249748,-0.001015036,-0.000345047
19:20.8,0.000204966,0.00025494,-0.001024817,-0.000340504
19:21.8,0.000194995,0.00026153,-0.00103597,-0.000330776
19:22.8,0.000184802,0.000270576,-0.001047907,-0.000316138
19:23.8,0.000178545,0.000281606,-0.001059479,-0.000297389
19:24.8,0.000177718,0.000292594,-0.00106907,-0.00027725
19:25.8,0.00018208,0.000301126,-0.0010765,-0.000261189
19:26.8,0.000190656,0.000305698,-0.001082602,-0.000252637
19:27.8,0.000201133,0.000305264,-0.001086981,-0.000250179
19:28.8,0.000210543,0.000299701,-0.001088331,-0.000250646
19:29.8,0.000216558,0.000289994,-0.001086482,-0.000251584
19:30.8,0.000217886,0.00027831,-0.001083631,-0.000251956
19:31.8,0.000215128,0.000268279,-0.001082944,-0.000252618
19:32.8,0.000210159,0.000262594,-0.001087123,-0.000254292
19:33.8,0.000206376,0.000261382,-0.001097079,-0.000256795
19:34.8,0.000207665,0.000263987,-0.001110771,-0.00025971
