case,panel,series,x,y,x_unit,y_unit,source_file,downsample_factor,interpolation_method,label
S2,X_profile_last_snapshot,DSx2 Nearest,143.265306,0.48900939,cm,mean_damage_intensity,Gridder61s2203747log.csv,2,nearest,
S2,X_profile_last_snapshot,DSx2 Nearest,146.346939,0.40721989,cm,mean_damage_intensity,Gridder61s2203747log.csv,2,nearest,
S2,X_profile_last_snapshot,DSx2 Nearest,149.428571,0.45812238,cm,mean_damage_intensity,Gridder61s2203747log.csv,2,nearest,
S2,X_profile_last_snapshot,DSx2 Nearest,152.510204,0.50286913,cm,mean_damage_intensity,Gridder61s2203747log.csv,2,nearest,
S2,X_profile_last_snapshot,DSx2 Nearest,155.591837,0.58668065,cm,mean_damage_intensity,Gridder61s2203747log.csv,2,nearest,
S2,X_profile_last_snapshot,DSx2 Nearest,158.673469,0.50863688,cm,mean_damage_intensity,Gridder61s2203747log.csv,2,nearest,
S2,X_profile_last_snapshot,DSx2 Nearest,161.755102,0.63579610,cm,mean_damage_intensity,Gridder61s2203747log.csv,2,nearest,
S2,X_profile_last_snapshot,DSx2 Nearest,164.836735,0.56612830,cm,mean_damage_intensity,Gridder61s2203747log.csv,2,nearest,
S2,X_profile_last_snapshot,DSx2 Nearest,167.918367,0.71090277,cm,mean_damage_intensity,Gridder61s2203747log.csv,2,nearest,
S2,X_profile_last_snapshot,DSx2 Nearest,171.000000,0.71738755,cm,mean_damage_intensity,Gridder61s2203747log.csv,2,nearest,
S2,X_profile_last_snapshot,DSx4 Linear,20.000000,0.71129547,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,23.081633,0.71022961,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,26.163265,0.70916374,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,29.244898,0.70809788,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,32.326531,0.70703201,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,35.408163,0.70361799,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,38.489796,0.70020397,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,41.571429,0.69678994,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,44.653061,0.69337592,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,47.734694,0.68406064,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,50.816327,0.67474536,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,53.897959,0.66543008,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,56.979592,0.65611480,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,60.061224,0.65136845,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,63.142857,0.64662211,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,66.224490,0.64187576,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,69.306122,0.63712941,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,72.387755,0.62939698,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,75.469388,0.62166454,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,78.551020,0.61393210,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,81.632653,0.60619966,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,84.714286,0.60901749,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,87.795918,0.61183531,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,90.877551,0.61465314,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,93.959184,0.61747096,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,97.040816,0.61063339,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,100.122449,0.60379581,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,103.204082,0.61619524,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,106.285714,0.63239215,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,109.367347,0.60359849,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,112.448980,0.58697670,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,115.530612,0.58947243,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,118.612245,0.59659882,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,121.693878,0.56460111,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,124.775510,0.55326195,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,127.857143,0.56585332,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,130.938776,0.57727959,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,134.020408,0.50555617,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,137.102041,0.45458616,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,140.183673,0.42771813,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,143.265306,0.45079402,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,146.346939,0.44490203,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,149.428571,0.43375174,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,152.510204,0.44732232,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,155.591837,0.50628938,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,158.673469,0.46533011,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,161.755102,0.39409859,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,164.836735,0.40757368,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,167.918367,0.53907752,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Linear,171.000000,0.75703636,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,linear,
S2,X_profile_last_snapshot,DSx4 Nearest,20.000000,0.70712778,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,23.081633,0.70712778,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,26.163265,0.70712778,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,29.244898,0.70289056,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,32.326531,0.70289056,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,35.408163,0.70289056,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,38.489796,0.70289056,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,41.571429,0.68715775,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,44.653061,0.68715775,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,47.734694,0.68715775,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,50.816327,0.68715775,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,53.897959,0.64682730,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,56.979592,0.64682730,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,60.061224,0.64682730,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,63.142857,0.64682730,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,66.224490,0.63151662,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,69.306122,0.63151662,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,72.387755,0.63151662,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,75.469388,0.63151662,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,78.551020,0.60405712,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,81.632653,0.60405712,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,84.714286,0.60405712,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,87.795918,0.61377400,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,90.877551,0.61377400,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,93.959184,0.61377400,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,97.040816,0.61377400,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,100.122449,0.59879537,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,103.204082,0.62374517,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,106.285714,0.63279506,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,109.367347,0.62377684,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,112.448980,0.56280781,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,115.530612,0.59094821,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,118.612245,0.59878419,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,121.693878,0.58293169,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,124.775510,0.55163327,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,127.857143,0.58722252,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,130.938776,0.57349951,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,134.020408,0.55774346,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,137.102041,0.37105207,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,140.183673,0.40331746,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,143.265306,0.46381508,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,146.346939,0.48858725,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,149.428571,0.48944427,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,152.510204,0.45655761,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,155.591837,0.53265055,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,158.673469,0.57606414,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,161.755102,0.27166339,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,164.836735,0.43466143,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,167.918367,0.72443572,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S2,X_profile_last_snapshot,DSx4 Nearest,171.000000,0.72443572,cm,mean_damage_intensity,Gridder61s2203747log.csv,4,nearest,
S4,Lmax_relative_error,Baseline,3.000000,0.000000,h,percent,,,,
S4,N_absolute_error,Baseline,3.000000,0.000000,h,count,,,,
S4,Lmax_relative_error,Baseline,7.000000,0.000000,h,percent,,,,
S4,N_absolute_error,Baseline,7.000000,0.000000,h,count,,,,
S4,Lmax_relative_error,Baseline,8.000000,0.000000,h,percent,,,,
S4,N_absolute_error,Baseline,8.000000,0.000000,h,count,,,,
S4,Lmax_relative_error,Baseline,9.000000,0.000000,h,percent,,,,
S4,N_absolute_error,Baseline,9.000000,0.000000,h,count,,,,
S4,Lmax_relative_error,Baseline,10.000000,0.000000,h,percent,,,,
S4,N_absolute_error,Baseline,10.000000,0.000000,h,count,,,,
S4,Lmax_relative_error,Baseline,11.500000,0.000000,h,percent,,,,
S4,N_absolute_error,Baseline,11.500000,0.000000,h,count,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.000000,4.806111,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.021303,4.914201,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.042607,5.024720,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.063910,5.137724,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.085213,5.253268,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.106516,5.371408,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.127820,5.492205,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.149123,5.615717,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.170426,5.742004,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.191729,5.871130,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.213033,6.003159,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.234336,6.138154,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.255639,6.276184,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.276942,6.417315,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.298246,6.561618,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.319549,6.709164,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.340852,6.860026,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.362155,7.014277,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.383459,7.171995,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.404762,7.333256,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.426065,7.498141,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.447368,7.666731,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.468672,7.839108,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.489975,8.015358,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.511278,8.195568,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.532581,8.379826,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.553885,8.568223,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.575188,8.760853,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.596491,8.957810,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.617794,9.159190,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.639098,9.365094,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.660401,9.575623,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.681704,9.790879,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.703008,10.010971,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.724311,10.236004,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.745614,10.466092,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.766917,10.701346,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.788221,10.941882,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.809524,11.187820,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.830827,11.439279,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.852130,11.696384,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.873434,11.959261,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.894737,12.228040,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.916040,12.502852,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.937343,12.783832,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.958647,13.071120,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,3.979950,13.364855,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.001253,13.665183,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.022556,13.972250,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.043860,14.286209,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.065163,14.607212,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.086466,14.935418,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.107769,15.270988,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.129073,15.614086,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.150376,15.964881,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.171679,16.323545,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.192982,16.690254,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.214286,17.065188,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.235589,17.448530,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.256892,17.840469,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.278195,18.241197,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.299499,18.650911,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.320802,19.069810,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.342105,19.498100,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.363409,19.935992,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.384712,20.383698,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.406015,20.841439,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.427318,21.309438,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.448622,21.787925,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.469925,22.277134,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.491228,22.777302,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.512531,23.288677,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.533835,23.811506,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,4.555138,24.346045,h,voxels,,,,
